cmp_id,cmp_name,gst_num,gst_file,address,city,state,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,sap_row_num,gst_type,tan_num
5732,"Sandeep Medical Stores",27AMPPN4938F1ZL,NULL,"6/11 Manaji Rajuji Chawl, S.J Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400013,22-24922412,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5733,Leimco,27AAAPF1645A1ZH,NULL,"B-10, 2nd Floor, Udyog Sadan 1, Midc Ind. Area, Andheri East",Mumbai,505,Maharashtra,IN,400093,+91-22-66910901,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5734,Visiport,"No GST Number",NULL,"17824 N.E. 65th Street",Redmond,62,Washington,US,"WA 98052-4",425.558.0200,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5735,"Copaltite - Esco Products, Inc","No GST Number",NULL,"5325 Glenmont Dr",Houston,57,Texas,US,"TX 77081","(713) 661-5514",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5736,"Exal Corporation",24AAAFE8764H1ZD,NULL,"AD, 462, G.I.D.C. Industrial Estate, P.B. No. 725, Makarpura","Vadodara ",496,Gujarat,IN,390010,"0265 2640970",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4534,"PCI Pest Control Pvt. Ltd",27AABCJ9086F1ZA,NULL,"308, 3rd Floor, Pragati Indl. Est., N M Joshi Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400011,(0)22-23065022,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5738,"Lamtech Solutions LLP",06AAFFL2889P1ZK,NULL,"915A, Unitech Arcadia, Sector 49, South City-2",Gurgaon,497,Haryana,IN,122018,+91-124-4993070,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5738,"Lamtech Solutions LLP",06AAFFL2889P1ZK,NULL,"Vatika India Next, E5, Plot 1, Ground Floor, Sec 82",Gurgaon,497,Haryana,IN,122004,+91-124-4993070,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5739,"Nexus Electronics LLC","No GST Number",NULL,"1660 Lowa Ave. 400 ",Riverside,12,California,US,"CA 92507","714 245 0700",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5740,"Shree Bhagwati Hydraulic Engineers",24AHXPP5236H1ZV,NULL,"PLOT N0.3722, PHASE-IV, NEW NIRMA, G.I.D.C VATVA",Ahmedabad,496,Gujarat,IN,382445,8128289807,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5737,"Hanwei Electronics Group Corporation","No GST Number",NULL,"No.169, Xuesong Road, National Hi-Tech Zone","Zhengzhou ",532,Henan,CN,450001,+86-371-67169099,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
5742,"Chirag Enterprise",24AKXPS2579M1Z2,NULL,"3493, Sankdi Sheri, Darwaja No Khancho, Shahpur",Ahmedabad,496,Gujarat,IN,380001,9427001620,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5743,"Urmi Electricals Halol",24AIYPV0796Q1ZV,NULL,"510, Urmi Electricals, Halol",Panchmahals,496,Gujarat,IN,389350,02676-220268,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5744,"Sunder Electronics Instrumentation Engineers",07AAFPR0918K1ZJ,NULL,"97 Bhagat Singh Market","New Delhi",494,Delhi,IN,110001,+91-9868243149,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5745,"SMW-Autoblok Spannsysteme GmbH","No GST Number",NULL,"Wiesentalstraße 28,  ",Meckenbeuren,80,Baden-Württemberg,DE,"88074 ","+49 (0) 7542 / 405-296 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
5746,"Vitop Moulding Srl.","No GST Number",NULL,"Via Enzo Ferrari 39 - Zona Industriale D3",Alessandria,728,Alessandria,IT,"15121 ","(+39) 0131241601 Ext. 624",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
2057,"Oriental Enterprises","No GST Number",NULL,"Bape Yusuf Cottage, 2nd Rabodi, Dr. Ansari Road, Thane West",Mumbai,505,Maharashtra,IN,"400601 ","+91 22 25394414",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
2668,"Nidhi Enterprises","27AXHPS6341N1ZS ",NULL,"44, Nagdevi Cross Lane, Office No 25, 3rd Floor",Mumbai,505,Maharashtra,IN,400003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5747,"Small World","09AABFS5398A1Z4 ",NULL,"D-34, Buddh Vihar, D Block, Sector 11",Noida,517,"Uttar Pradesh",IN,"201301 ","0120 254 9002 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5212,"Reliance Retail Ltd.",27AABCR1718E1ZP,NULL,"Plot No 268, New Era House, Mogul Lane, Near Big Bazaar, Matunga West",Mumbai,505,Maharashtra,IN,400016,022-24210373/74,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5709,"Cello Plastotech","25AACFC0318B1ZD ",NULL,"Survey No. 597/2A, Somnath Road, Dabhel Daman",Daman,493,"Daman and Diu",IN,396210,"022 2686 3426",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5748,"M Bharat and Company",27AABPV3769L1Z0,NULL,"207, Arihant Building, Carnac Bunder,  Near Tata Power, Ahmedabad Street",Mumbai,505,Maharashtra,IN,400009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5749,"Ashok Kumar Syal","No GST Number",NULL,"C6 B/156 Janak Puri B-1, West Delhi","New Delhi",494,Delhi,IN,110058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5750,"Raj Scientific Company",27AABPG7097A1ZX,NULL,"201, bhola bhagwan Industrial Estate, I.B.Patel Road, Goregaon East","Mumbai ",505,Maharashtra,IN,400063,+91-7718097820,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5751,"Renault Bearing and Tools Company",27AADFR9741E1Z2,NULL,"59, Bibijan Street, Ground Floor, Moize Manzil",Mumbai,505,Maharashtra,IN,"400003 ","9773899515 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5753,"The Bombay Textile Research Association",27AAAAT4861D1ZK,NULL,"Lal Bahadur Shastri Marg, Ghatkopar West","Mumbai ",505,Maharashtra,IN,400086,"2500 1811",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5754,"Quirky Carrot Design Studio","No GST Number",NULL,"25, Dalal Street, Das Chambers, 4th floor, Opp. BSE, Fort","Mumbai ",505,Maharashtra,IN,400001,"+91 98203 39598",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5755,"Yash Engineers","No GST Number",NULL,"A-13,new Sonal Ind Estate, Saki Vihar Road, Andheri East",Mumbai,505,Maharashtra,IN,400072,"09322401515 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5756,"Gode Engineering Pvt. Ltd.","No GST Number",NULL,"GODE Tower Plot No. 2 Kh. No. 197/3 , Near YCCE & HINGNA Toll Booth, Hingna Road, Wana dongari",Nagpur,505,Maharashtra,IN,441110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5757,"Canara Instrumentation Service",29AATPN4371J1ZY,NULL,"No. 161, 5th Cross, 2nd K H B Colony, Basaveshwar Nagar, 2nd Stage",Bangalore,501,Karnataka,IN,560079,"080 23403969",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5759,"Industrial Solutions - Bringing Inspired Solutions To Industry ","27AACFC4199G1ZC ",NULL,"Rp2, Rabale MIDC Naka, Near Bhushan Hotel, Thane Belapur Road","Navi Mumbai",505,Maharashtra,IN,400701,"9920904744,(22)-32984565",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5760,"Sentech Inc.","No GST Number",NULL,"2851 Limekiln Pike, Glenside","North Hills",51,Pennsylvania,US,"PA 19038","215-887-8665 ext 102",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
5761,"Saral Info Solutions",24ACOFS2325J1ZZ,NULL,"108, Satva, Opp. Bhavin Vidhyavihar, Avalon Hotel Road, Thaltej",Ahmedabad,496,Gujarat,IN,380059,+91-9824013924,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5762,"Statfield Equipments Pvt. Ltd.","No GST Number",NULL,"1073/1-2-3 Pirangoot, Mulshi",Pune,505,Maharashtra,IN,412115,020-66570100,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5763,"M/s. Mani Electronics",34AAVPG6932A1ZS,NULL,"No. 271/2, Maraimalai Adigal Salai",Pondicherry,511,Pondicherry,IN,605001,"0413 -2335090",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5764,"M/s. Sumer Metal Corporation","No GST Number",NULL,"Shop No.8,Lad Niwas Building, 44/62,Ardeshir Dady Street",Mumbai,505,Maharashtra,IN,400004,"022 23864527",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5765,"IPA Pvt. Ltd.","No GST Number",NULL,"14/15, Bhagyodaya House, Opp.Krishna Cinema, Sidhanath Road",Vadodara,496,Gujarat,IN,390001,0265-2410283,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5766,"S.H.M Tools and Hardware Mart",36AAUFS3449R1ZI,NULL,"4-3-132, Hill Street, Ranigunj",Secunderabad,870,Telangana,IN,500003,"+91-40 6690 1218",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4220,"Nilkamal Ltd.",09AAACN2329N1Z8,NULL,"Plot No. 49/59, Industrial Area Site - 4, Sahibabad","Ghaziabad ",517,"Uttar Pradesh",IN,"201010 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL
5767,"Oriental Tools Company","29AAAFO4012E1ZQ ",NULL,"85/2, OTCO Tower, Kumbharagundi Road, Opp SJP Police Station, New Kalasipalyam Extension","Bangalore ",501,Karnataka,IN,560002,080-22223622,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5768,"Great Developers Info Tech Pvt. Ltd.",09AAECG8065C1ZL,NULL,"C 110, Sector 65",Noida,517,"Uttar Pradesh",IN,201301,"+91 9560 477 867 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5771,"Hasnain Syndicate","No GST Number",NULL,"No.41, Sembudoss Street, Parrys","Tamil Nadu ",515,"Tamil Nadu",IN,600001,"044 4205 1582",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
4850,"Laxmichand Chheda Consultancy Pvt. Ltd.",27AABCL8597K1ZR,NULL,"F-325, Raghu Leela Mega Mall, Behind Poisur Depot, Poisur-Charkop Road, Kandivali West",Mumbai,505,Maharashtra,IN,400607,"022 28612579",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5774,"Eagle Electricals",29AAFFE7105H1ZH,NULL,"Krishna Complex, M.G Road, Kodialbail",Mangalore,501,Karnataka,IN,575003,8197891555,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3695,"Abhijit Enterprises",27AFAPM1243A1Z6,NULL,"Sr No. 44/10/15, Pokale Patil Industries, Near Power Grid Lane, Navale Hospital to Pari Road, Narhe",Pune,505,Maharashtra,IN,411041,+91-97655-76556,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5775,"Vatturkar Industrial",27AAMPV5410D1ZO,NULL,"S.No. 82/1, Bajirao Dhawade Industrial Estate, NDA Road, Warje Bypass, Shivane",Pune,505,Maharashtra,IN,"411023 ","020 25291615",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5776,"Kleenal International","No GST Number",NULL,"A-306, Durian Estate,Goregaon East",Mumbai,505,Maharashtra,IN,"400063 ",022-66750286,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5777,"3D Print World Pvt. Ltd.",27AAACZ8624J1ZW,NULL,"Gala No. 422, 4th Floor, Gundecha Industrial Complex Premises Co-Op Soc., Limited, Akurli Road, near Growels Mall, Kandivali East",Mumbai,505,Maharashtra,IN,400101,"7900196920 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5778,"CPS Technologies",24AAHFC9868R1ZG,NULL,"UG-18,Presidence Plaza C-Wing,Beside Kansar Hotel, Nr R.T.O,Nanpura, Ring Road",Surat,496,Gujarat,IN,395001,99241-07487,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5765,"IPA Pvt. Ltd.",29AAACI3521R1Z7,NULL,"472/B2, 12th Cross, 4th Phase, Peenya Industrial Area",Bangalore,501,Karnataka,IN,560058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5779,"Saikripa Foods Services Pvt. Ltd.",27AAJCS6517J1ZY,NULL,"Gala No. 3 & 4, Raja Industrial Estate,  P. K. Road, Near Indraprashtha Society, Mulund West","Mumbai ",505,Maharashtra,IN,400080,9004830622,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5781,"Starlink Technologies","No GST Number",NULL,"312, Aaditya Arcade, 3rd  Floor, Topiwala Lane, Lamington Road Grant Road East",Mumbai,505,Maharashtra,IN,400007,022-40043560,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5782,"Shaikh Abdul Wohid",27BGHPS5383L1ZM,NULL,"Room No. 144/19, Sarju Bal Chawl, Nirmal Nagar, Kherwadi, Bandra East",Mumbai,505,Maharashtra,IN,400051,9769077829,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5783,"Utkarsh Brush Works ",27ADYPD2566M1ZU,NULL,"235, Adarsh Industrial Estate, Chakala Sahar Road, Andheri East",Mumbai,505,Maharashtra,IN,400099,022-28386594,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5784,"Lord Corporation","No GST Number",NULL,"Lord MicroStrain Sensing Systems, 459 Hurricane Lane, Suite 102",Williston,45,"North Dakota",US,"VT 05495",802-862-6629,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
5785,"Royal Engineers",27AKQPK6896C1ZK,NULL,"15,STAR HOSIERY COMPOUND GALA NO 12-G MOUNT ROAD, SITAFALWADI MAZAGAON","Mumbai ",505,Maharashtra,IN,400010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5786,"Datasoft Networks Solutions Pvt. Ltd.",27AACCD5691H1ZG,NULL,"217, RaviKiran, 2nd Floor, Next to Monginis Cake Factory, Citi Mall, New Link Road, Andheri West",Mumbai,505,Maharashtra,IN,400053,"022 67681829",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
933,"Chintan Engineers",24ALEPP6869R1Z3,NULL,"29, Bhagirath Industrial Estate Part - 1, Nagarvel Hanuman Road, Amraiwadi",Ahmedabad,496,Gujarat,IN,"380026, ","9574992851 ",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5787,"Kanti Carpentar","No GST Number",NULL,"2nd Chawl, Kumbharwada, Dharavi",Mumbai,505,Maharashtra,IN,400017,981948358,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
739,"Acuro Organics Ltd",24AFAPK1013Q1ZP,NULL,"24/A, Arbuda Estate-II, Mutton Gali, Narol","Ahmedabad ",496,Gujarat,IN,382405,08141631257,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
854,"Element14 India Pvt. Ltd.",29AABCF1609A1Z7,NULL,"11th Floor, Tower “D”, IBC Knowledge Park 4/1, Bannerghatta Main Rd, Suddagunte Palya",Bengaluru,501,Karnataka,IN,560029,"8600125033 ",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5788,"Naresh Electricals",24AGVPP0444N1ZU,NULL,"Shivkruti, Dandia Bazar","Vadodara ",496,Gujarat,IN,390001,"0265 - 245920",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5790,"Rishabh Instruments Pvt. Ltd.","No GST Number",NULL,"Crescent Business Square, 3rd Floor,301,Khairani Road,Sakinaka,  Opp. Gundecha enclave,near Sakinaka  Metro Station,Andheri East",Mumbai,505,Maharashtra,IN,400072,"022 66420692/1",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5791,"Advance Polymer Products","No GST Number",NULL,"Shop No. 02, Landewadi Chowk, Opp. Shivaji Statue,  Near Hotel, Vishwa Vilas, Bhosari",Pune,505,Maharashtra,IN,411039,"7744053735 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5791,"Advance Polymer Products","No GST Number",NULL,"Shop No. 02, Landewadi Chowk, Opp. Shivaji Statue,  Near Hotel, Vishwa Vilas, Bhosari",Pune,505,Maharashtra,IN,411039,"7744053735 ",NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5792,"JC and Sons Industries","07AQLPS4982J1Z1 ",NULL,"Plot No: 924, Street No 62, Lekhu Nagar, Tri Nagar","New Delhi",494,Delhi,IN,110035,"+91 9811632212",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5793,"Hendo industries ",27AAQPD1919B1Z0,NULL,"303, 2rd Floor, Dadar Silver Sands Society, Near Janata Sahakari Bank Ltd, Agar Bazar, S.K Bole Road",Mumbai,505,Maharashtra,IN,400028,"022 4005 4256",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5794,"Bright Industries ",27AARFB0886C1ZC,NULL,"Building No. 2,Gala No.103,1st floor,Shubham Industrial Estate,Dhumal Nagar Waliv,Vasai East",Mumbai,505,Maharashtra,IN,401202,08071593625,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5795,"Prisha Enterprises",27BAPPG2849K1Z7,NULL,"Shop No.5, Opp Shree Ram Mill, Near B.D.D 102, S.S.Amrutwar Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400013,"9702783499 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5796,"Ganpati Global",07AANFG1270D1ZN,NULL,"303, A2/A2 3rd Floor, Shiv Arcade, Acharya Niketan, Mayur Vihar Phase - 1",Delhi,494,Delhi,IN,110091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5797,"Cart2india Online Retail Pvt. Ltd.",29AAECC4477E1ZJ,NULL,"Victoria Road, No 76 Facile Towers, Bangalore",Bangalore,501,Karnataka,IN,560047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5798,"Vishubh Integerated Solution Pvt. Ltd.",29AAFCV7646D1Z0,NULL,"107/67, 2nd main road, bharathi layout, SG Palya, Thavarakere",Bangalore,501,Karnataka,IN,560029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5799,"Shah Enterprise",24ABVFS1006L3ZW,NULL,"RUSHABH Nr. Sita Hospital, Old Subjail Gali, Ring Road",Surat,496,Gujarat,IN,395002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5800,"Elemesh Tech Solutions Pvt. Ltd.","No GST Number",NULL,"Sr.No.218/1/1, Sant Tukaram Nagar  Bhosari-Alandi Road,  Bhosari",Pune,505,Maharashtra,IN,"411039 ","7721914848 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5801,"Akron Energy Pvt. Ltd.",24BEHPS0709G1ZN,NULL,"E-1001, Titanium City Center Business Park, Nr. Sachin Tower, 100 Ft Anandnagar Road, Satellite",Ahmedabad,496,Gujarat,IN,380015,"079 48900888",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5802,"Chemicals and  Associates","No GST Number",NULL,"No.27 Ashoka Chamber, 5-B RajendraPark New Delhi – 110 060, INDIA","New Delhi",494,Delhi,IN,110060,"8882555 000 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5802,"Chemicals and  Associates",24AFAPK1013Q1ZP,NULL,"24/A, Arbuda Estate-II,  Mutton Gali, Narol","Ahmedabad ",496,Gujarat,IN,382405,08141631257,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5803,"Vanshika Enterprises","07AGKPG0211B1ZA   ",NULL,"507, 5th Floor, Deepali Bui Nehru Place","New Delhi",494,Delhi,IN,"110019 ",8376920442,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5804,"Lemon Water Pvt. Ltd.","24AABCL7319M1ZB ",NULL,"Plot No. 1-5, Keval Estate,  Opp. Asian Paint  Saroli",Surat,496,Gujarat,IN,"395010 ",9825533778,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5805,"Rittal India Pvt. Ltd.",29AAACR7927A1ZF,NULL,"23 & 24, KIADB Industrial Area, Veerapura Doddaballapur","Bangalore ",501,Karnataka,IN,561203,+91-9323734201,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5806,"Sangam Ref. and  A/C Services Pvt. Ltd",27ARQPS1246P1ZX,NULL,"554, Budhwar Peth, Near Phadke Haud Chouk",Pune,505,Maharashtra,IN,"411 002 ",9673003123,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5807,"Ceasefire Industries Pvt. Ltd.","No GST Number",NULL,"Office No-218, 2nd Floor, Regal Udyog Bhavan,  Acharya Dhonde Marg, Sewri West",Mumbai,505,Maharashtra,IN,400015,9321674383,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5808,"Stationery House",27ACXFS5752L1Z3,NULL,"253/255, Super Shopping Complex 3rd floor A.R.Street,",Mumbai,505,Maharashtra,IN,400003,9870927902,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5809,"Meena Electronics",27AACPJ2795F1ZO,NULL,"Badiwala House, Shop no.2, Pushpa park, Daftari Road, Malad East",Mumbai,505,Maharashtra,IN,400097,8108538453,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5810,"Just Print Solution",27AMOPP1570C1Z0,NULL,"A-2 / 12A, Shah and Nahar Ind. Estate, S.J. Marg, Lower Parel",Mumbai,505,Maharashtra,IN,400013,"+91 40048010",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5811,"Patel Electric Work","No GST Number",NULL,"Dayamanti Apartement, Shop No.1, Momin Pada M.G. Road,Old Panvel",Mumbai,505,Maharashtra,IN,410206,09221489786,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5812,"Elegant enterprise",24AABFE5589R1ZQ,NULL,"34,meldi estate, Nr. Meldi Mata mandir, B/H West Cost Pharma, Gota Bridge","Ahmedabad  ",496,Gujarat,IN,382481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5813,"Prolific Engineers",09AADFP3932F1ZB,NULL,"D 91, Sector 2","Noida ",517,"Uttar Pradesh",IN,201301,"120 3053325",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5814,"Sangam Agencies",27ARQPS1246P1ZX,NULL,"554, Budhwar Peth",Pune,505,Maharashtra,IN,411002,9673003123,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5815,"Radical Technologies Pvt. Ltd.",27AACCA3979M1Z5,NULL,"303 Laxmi Mall, Laxmi Industrial Estate, New Link Road, Andheri West",Mumbai,505,Maharashtra,IN,400053,022-26375621,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5817,"M/s. Western Rubbers India Pvt. Ltd.","27AAACW5233E1ZJ ",NULL,"Shiv Leela Estate, Plot No-8, Survey No-241/1, Waliv Road, Chinchpada, Vasai East",Palghar,505,Maharashtra,IN,401208,"9130026290 ",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5818,"TSV Eximp Pvt. Ltd.","No GST Number",NULL,"148,Ground Floor, Nagdevi Street",Mumbai,505,Maharashtra,IN,400003,022-23474400,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
2916,"Allied Leather Finishers Pvt. Ltd.",09AABCA2315E1Z9,NULL,"16-C (4), Gajjupurwa, Jajmau",Kanpur,517,"Uttar Pradesh",IN,2080l0,0512-2460713,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
2916,"Allied Leather Finishers Pvt. Ltd.",09AABCA2315E1Z9,NULL,"187 A / 8, Pokherpur, Sir Iqbal Street, Jajmau",Kanpur,517,"Uttar Pradesh",IN,208010,0512-2460713,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL
5819,"Chand Company","No GST Number",NULL,"4772, Hauz Qazi",Delhi,494,Delhi,IN,110006,8800100136,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5820,"Ossta Management Pvt. Ltd.","No GST Number",NULL,"Office No. 6/B, 6th Floor, Clan House, Plot No. 161A, Next to Acres Club, Hemu Kalani Marg, Sindhi Society, Chembur East",Mumbai,505,Maharashtra,IN,400071,"022 62746600",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5821,"SPAC Pneumatic","No GST Number",NULL,"A-56, Sector 57",Noida,517,"Uttar Pradesh",IN,201301,0120-4733333,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
3489,"Com Core Connexions Pvt. Ltd.",29AAFCC4489H1Z8,NULL,"UJJNI PEGASUS, 1557, 2nd	Floor,8th Cross, Chandra Layout",Bengaluru,501,Karnataka,IN,560040,9008428419,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5823,"Mile X Equipment Inc.","No GST Number",NULL,"801 North 2nd Street",Coldwater,47,Ohio,US,"OH 45828",800-837-3818,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",5,NULL
2692,"MTP Controls",27AADPK1906G1Z1,NULL,"A19 Surat Shing Ind. Estate, behind Agrawal Ind. Estate, S.V. Road Jogeswari West","Mumbai ",505,Maharashtra,IN,400102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
5822,"S K Engineering Works","No GST Number",NULL,"B-3/21 & 22, D.S.I.D.C. Flatted Factory Complex, Jhilmil Industrial Area, Shahdara","New Delhi",494,Delhi,IN,110095,9810063203,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5824,"Rangoli Plastics Pvt. Ltd.",27AAACR2631M1ZB,NULL,"Room No. 4 Audumber Bhuvan,  Ground Floor, Near Piyush Transport Shahid Mangal Pandey Road, Opp. Jawahar Talkies Main Gate, Mulund West",Mumbai,505,Maharashtra,IN,400080,"022 25653917",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5825,"Sai Krupa Steel",24AAGHB0923B1Z5,NULL,"05 Haripura Gam, Nr Haripura Bus Stop, Opp. Abhishek Complex 1, Asarwa Ahmedabad, Jahangirpura, Asarwa",Ahmedabad,496,Gujarat,IN,380016,9825042450,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5827,"Systematique Systems ","07AAAPP0303M1ZZ ",NULL,"103, Anchal Plaza,  Nelson Mandela Road, Vasant Kunj","New Delhi",494,Delhi,IN,110070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL
4816,"Della Adventure & Resorts Pvt. Ltd.",27AADCD2549K1ZH,NULL,Kunegaon,Lonavala,505,Maharashtra,IN,410401,"+91 2114 260000",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
5828,"Neeta Tours and Travels",27AAEFN3413G1ZK,NULL,"Mandapeshwar Road Branch, Borivali West",Mumbai,505,Maharashtra,IN,400092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
