idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
6308,15,"Jindal Drilling and Industries Ltd.","No GST Number",NULL,"Plot No-30, Institutional  Sector -44",Gurgaon,497,Haryana,IN,122002,8447228853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6309,1778,"SABIC Innovative plastics India Pvt. Ltd.","No GST Number",NULL,"Plastics Avenue, P.O. Jawahar Nagar",Vadodara,496,Gujarat,IN,391320,"+91 26 5306 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6310,473,"Asahi India Glass Ltd.","27AADCA7706R1Z5   ",NULL,"Plot No. T-16, MIDC Industrial Area, Taloja, District Raigad","Navi Mumbai",505,Maharashtra,IN,410208,022-27410328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14,15",1,NULL,"14,15"
6311,155,"Henkel Adhesive Technologies India Pvt. Ltd.","27AAACL1954B2ZV ",NULL,"10Th & 11th Floor, Sector-19","Navi Mumbai",505,Maharashtra,IN,400705,022-39296600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"56,57",1,NULL,"56,57"
6312,1780,"Bar Code India Ltd","No GST Number",NULL,"BCIL House, 691, Udyog Vihar Phase V",Gurugram,497,Haryana,IN,122016,+91-124-4337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6313,1531,"GTC Oil Field Services Pvt. Ltd.",29AAHCR7619E1Z3,NULL,"62, New York Tower A, Near Thaltej Circle","Ahmedabad ",496,Gujarat,IN,380054,091-79-49001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6314,1781,"V-Trans India Ltd.",27AAACV1559Q2ZP,NULL,"Shop No.88 to 94, 2nd Floor,  Tapasvi Plaza, Near Star Bazar,  Akurdi Chowk, Akurdi","Pune ",505,Maharashtra,IN,411019,"+ 020-466058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6315,1782,"Hindustan Zinc Ltd",08AAACH7354K1ZB,NULL,"Yashad Bhawan","Udaipur ",513,Rajasthan,IN,313004,+91-99280847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6316,1591,"Hindustan Zinc Ltd.",08AAACH7354K1ZB,NULL,"Yashad Bhawan","Udaipur  ",513,Rajasthan,IN,313004,(91-294)6604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6317,1531,"GTC Oil Field Services Pvt. Ltd.",29AAHCR7619E1Z3,NULL,"22, Royal Park Society, Near Dabha Chowkdi, Jambushar","Jambusar ",496,Gujarat,IN,392150," 091-79-4900",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6318,1737,"Nivea India Pvt. Ltd.",24AACCN1990P1Z1,NULL,"NIVEA India Pvt. Ltd.   BDF Manufacturing India, SM-9/1, Sanand II Industrial Estate","Ahmedabad ",496,Gujarat,IN,382110,2717611-225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6319,1783,"Bharat Aluminium Company Ltd","No GST Number",NULL,"Bharat Aluminium Company Limited, ADM Building, Balco Nagar","Korba ",491,Chhattisgarh,IN,495684,"7389900715 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6320,1784,"Avadh Engineering Pvt Ltd.","No GST Number",NULL,"S.No: 485, B/h Apex Electricals Ltd. Padra Road, Samiala","Vadodara ",496,Gujarat,IN,391410,+91-265-2644,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6322,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"Institute of Preventive medicine , Narayanguda","Hyderabad ",870,Telangana,IN,500029,"00000 00000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18,19",1,NULL,"18,19"
6323,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"Madras Veterinary College, Department of Veterinary Microbiology",Chennai,515,"Tamil Nadu",IN,600007,9940461305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20,21",1,NULL,"20,21"
6324,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"NTPC Energy Technology Research Alliance, E3 Ecotech ii, Udyog Vihar","Greater Noida",517,"Uttar Pradesh",IN,201306,9650994443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"22,23",1,NULL,"22,23"
6325,530,"Bharti Airtel Ltd.","29AAACB2894G1ZJ ",NULL,"Site No 22/2, Sited at Mahadevapura Village, Krishnarajapuram, Hobli, Bangalore East Taluk, Mahadevapura","Bangalore ",501,Karnataka,IN,560016,8867369139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"100,101",1,NULL,"100,101"
6326,608,"Bulkmro Online Orders",CBS3261H1542,NULL,"Akola,Gudi",Akola,505,Maharashtra,IN,444001,7385998897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6327,608,"Bulkmro Online Orders",CBS3261H1542,NULL,"Akola,Gudi",Akola,505,Maharashtra,IN,444001,7385998897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6328,1785,"Naryara Energy Ltd ","No GST Number",NULL,"Refinery Site, 39 KM, Jamnagar-Okha Highway",Vadinar,496,Gujarat,IN,361305,"8980008616  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6329,1786,"Briny Business Solutions LLP","No GST Number",NULL,"SRA 12 C SHIPRA Rivera Indrapuram","Ghaziabad ",517,"Uttar Pradesh",IN,201010,+91-78349984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6330,1786,"Briny Business Solutions LLP","No GST Number",NULL,"168/8G Out Side Khanderav Gate",Jhansi,517,"Uttar Pradesh",IN,284002,+91-78349984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6331,1787,"Vashisht Carbons",03AAJFV9113A1ZK,NULL,"Bassi Maroof",Hoshiarpur,512,Punjab,IN,146001,9654187345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6332,530,"Bharti Airtel Ltd.",29AAACB2894G1ZJ,NULL,"IT Park, V Road, Opposite Indira Glass House",Hubli,501,Karnataka,IN,580029,8197277143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"102,103",1,NULL,"102,103"
6333,1788,Bizongo,"No GST Number",NULL,"91 Springboard, Plot No. 23, Maruti Industrial Area,  Sector 18","Gurugram ",497,Haryana,IN,122015,"7400433202 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6334,1541,"ABB India Ltd.",27AAACA3834B1Z8,NULL,"Plot No.79 Street No.17, MIDC Industrial Area Satpur","Nasik ",505,Maharashtra,IN,422007,9769994150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6335,1541,"ABB India Ltd.","27AAACA3834B1Z8 ",NULL,"D-222/29, TTC Industrial Area MIDC Nerul","Navi Mumbai",505,Maharashtra,IN,400706,9769994150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6336,284,"Rail Coach Factory",03AAAGM0289C1ZT,NULL,"Store, RCF,  Rail Coach Factory, Hussainpur","Kapurthala ",512,Punjab,IN,144602,9810311490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6337,1790,"Archana Enterprises",27AQYPJ9969M1ZC,NULL,"Shop No-14, Sharad Pride, Phaltan Road, Dhawan Chowk, Opp Neelam Palace, Kasba ,Tal Baramati",Pune,505,Maharashtra,IN,413102,7709442827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6338,773,"Piramal Enterprises Ltd.",24AAACN4538P2Z4,NULL,"Plot No. 19, PHARMEZ, Pharmaceutical Special Economic Zone, Village Matoda, Sarkhej Bavla, NH#8A, Taluka Sanand",Ahmedabad,496,Gujarat,IN,382213,"+91 22 3802 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6339,1105,"Adino Telecom Ltd.","27AAACA4557B1Z2 ",NULL,"Central warehousing corporation, Godown No- 3C, Maligaon, Gate No-1, Near HDFC Bank, Maligaon","Guwahati ",488,Assam,IN,781011,8879689697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6340,530,"Bharti Airtel Ltd.","23AAACB2894G2ZU ",NULL,"Bharti Airtel Limited Plot no152-153 Vijay Nagar Near Krishi upaj mandi","Jabalpur ",504,"Madhya Pradesh",IN,482002,9893042294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"104,105",1,NULL,"104,105"
6341,1792,"Rumy Consultancy Services","No GST Number",NULL,"31, Siddhart Samanvai II, Near Deep PVR Multiplex, Chani Road",Baroda,496,Gujarat,IN,390008,9099942556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6342,1793,"FTF Pharma Pvt. Ltd.","No GST Number",NULL,"Block No. 193 Part and 211 Part, Xcelon Industrial Park, Chak-de India Weigh Bridge Road, Vasana Chacharwadi, Taluka Sanand",Ahmedabad,496,Gujarat,IN,382213,"02717 617800",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6343,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"AIIMS - Rishikesh , Bairrage Road",Rishikesh,518,Uttarakhand,IN,249202,8126543090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24,25",1,NULL,"24,25"
6344,1794,"Adani Hazira Port Pvt. Ltd.","No GST Number",NULL,"Near LNG Terminal, Hazira Bypass Road, Hazira",Surat,496,Gujarat,IN,394270,"261 2207689",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6345,1795,"Panexcell Clinical Lab Pvt. Ltd.",27AAECD1817B1Z6,NULL,"R-374,TTC MIDC Rabale","Navi Mumbai",505,Maharashtra,IN,400701,22-27642753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6346,1796,"Trident Ltd.","No GST Number",NULL,"E-212 Kitchlu Nagar",Ludhiana,512,Punjab,IN,141001," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6347,1796,"Trident Ltd.","No GST Number",NULL,"Dhaula Complex, Mansa Road, Barnala",Punjab,512,Punjab,IN,148101," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
6348,1796,"Trident Ltd.","No GST Number",NULL,"Sanghera Complex, Raikot Road, Barnala",Punjab,512,Punjab,IN,148101," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
6349,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"All India Institute of Medial Science  Department of Lab Medicine","New Delhi",494,Delhi,IN,110029," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"26,27",NULL,NULL,"26,27"
6350,87,"Cummins Technologies India Pvt. Ltd.",27AABCT2018B1ZY,NULL,"CTCI, Survey No. 31, 32, 33, Dahanukar Colony, Kothrud",Pune,505,Maharashtra,IN,411038," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30,31",1,NULL,"30,31"
6351,87,"Cummins Technologies India Pvt. Ltd.",27AABCT2018B1ZY,NULL,"CTCI, Survey No. 31, 32, 33, Dahanukar Colony, Kothrud",Pune,505,Maharashtra,IN,411038," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32,33",1,NULL,"32,33"
6354,1512,"Covestro India Pvt. Ltd.",27AAACB2419H1Z0,NULL,"8th Floor ,Empire Towers, Reliable Spaces campus, Thane Belapur Road, Airoli","Navi Mumbai",505,Maharashtra,IN,400708,9867252646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",1,NULL,"6,7"
6355,1797,"YG Cutting Tools Corporation Pvt. Ltd.","No GST Number",NULL,"Plot No. 2 C,KIADB Industrial Area, Phase III, Obadenahalli, Doddaballapura",Bengaluru,501,Karnataka,IN,561203,9886030751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6356,1798,"Ajnara Group","No GST Number",NULL,"D-247/26, D Block, Sector 63",Noida,517,"Uttar Pradesh",IN,201301,9582648816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6357,530,"Bharti Airtel Ltd.",36AAACB2894G1ZO,NULL,"5-9-189/G/2, New No 2A & 2B,  Lenaine Estate, Abids Road",Hyderabad,870,Telangana,IN,500001,9849011136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"106,107",1,NULL,"106,107"
6358,1799,"Bajaj Electricals Ltd.","No GST Number",NULL,"Rustomjee Aspire, Bhanu Shankar Yagnik Marg, GTB Nagar, Lalbaug, Everard Nagar, Sion",Mumbai,505,Maharashtra,IN,400022,022-24064035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6359,1800,"Pentagon Machines And Tools","27AARFP2364F1ZZ ",NULL,"S.No.21/1E, C/803, Nisarg Raj, Dange Chowk, Thergaon","Pune ",505,Maharashtra,IN,411033,020-22922222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6360,1801,"Ryker Base Pvt. Ltd.","No GST Number",NULL,"Survey No. 21, Vill - Asoj, Vadodara - Halol Highway,  Ta - Waghodia",Vadodara,496,Gujarat,IN,391510,960150999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6361,213,"L and T-MHPS Turbine Generators Pvt. Ltd.","No GST Number",NULL,"Gate No. 8 Ground Floor, Administrative Block, Hazira",Surat,496,Gujarat,IN,394510,0261-280-800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6362,1802,"Rubamin Ltd",NULL,NULL,"Unnamed Road, BIDC Gorwa Estate, Gorwa",Vadodara,496,Gujarat,IN,390003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6363,1803,"Perfetti Van Melle India Pvt. Ltd.","No GST Number",NULL,"1st Floor Tower A, Global Business Park, Mehrauli Gurgaon Road",Gurugram,497,Haryana,IN,122002,-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6364,1804,"Krishna Group","No GST Number",NULL,"003-007,Ground Floor,Tower-D,Global Business park,M.G Road,,-",Gurugram,497,Haryana,IN,122002,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
6365,1805,"Inter - University Accelerator Centre",NULL,NULL,"Aruna Asaf Ali Marg","New Delhi",494,Delhi,IN,110067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6366,1794,"Adani Hazira Port Pvt. Ltd.","No GST Number",NULL,"AT & PO Hajira, Choryasi",Surat,496,Gujarat,IN,394270,"261 2207689",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
6367,1806,"GMR Energy","No GST Number",NULL,"New Shakti Bhawan, Opp. Terminal - 3, IGI Airport","New Delhi",494,Delhi,IN,110037,01149882253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6368,1807,"National Academy of Agricultural Sciences (NAAS)",NULL,NULL,"NASC Complex, Dev Prakash Shastri Marg, Pusa","New Delhi",494,Delhi,IN,110012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6369,1808,"WAPCOS Ltd.",NULL,NULL,"6th Floor, Kailash Building, K G Marg","New Delhi",494,Delhi,IN,110001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6370,175,"Indian Oil Corporation Ltd.","No GST Number",NULL,"World Trade Centre, Barakhamba Road","New Delhi ",494,Delhi,IN,110001,"011 2651 808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"74,75",1,NULL,"74,75"
6371,1809,"Division of Microbilogy",NULL,NULL,Pusa,"New Delhi ",494,Delhi,IN,110012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6372,1810,"Pearl Metaplast",NULL,NULL,Pune,Pune,505,Maharashtra,IN,411011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6373,1811,"YFC Builder",NULL,NULL,Wagholi,Pune,505,Maharashtra,IN,411552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6374,1812,"Avi Worldwide Pvt Ltd",27AAICA5718N1Z8,NULL,"201 Bhagtani Krishang, A- Wing, Dattatray Road, Santacruz West",Mumbai,505,Maharashtra,IN,400054,"022 2661 464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6375,1813,"K R Industries","No GST Number",NULL,"L - 5, Lloyds Colony, Royapettah",Chennai,515,"Tamil Nadu",IN,600014," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
6376,1813,"K R Industries","No GST Number",NULL,"A - 18, SIPCOT Industrial Park, Irungattukottai, Sriperumbudur Tk., Kancheepuram",Chennai,515,"Tamil Nadu",IN,602105,44-28473515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
6377,488,"GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005)","24AAACG4901D1ZA ",NULL,"C/O, IL&FS Site, Mota Khadaba, Tehsil - Lalpur",Jamnagar,496,Gujarat,IN,361170,"9672399361 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"128,129",1,NULL,"128,129"
6378,1814,"Shell Technology Centre","No GST Number",NULL,"3rd Floor, RMZ Centennial, Campus B, 8B, Kundanahalli Main Road",Bengaluru,501,Karnataka,IN,560048,9148770818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6379,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"Trading Unit, Plant C-75, MIDC Industrail Area , Taluka Purundhar Jejuri",Pune,505,Maharashtra,IN,412303,9272203755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"60,61",1,NULL,"60,61"
6380,1815,"Seeba Industries Pvt. Ltd.","No GST Number",NULL,"A1-252/4, GIDC Umbergaon",Umargam,496,Gujarat,IN,396170,"+91 22 2927 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6381,1816,"GMR Group","No GST Number",NULL,"New Shakti Bhawan (Bldg no.302), 1st Floor  New Udaan Bhawan Complex,  Opp. Terminal 3, IGI Airport","New Delhi ",494,Delhi,IN,110037,+91-77470001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6382,1818,"Micron Enterprises",24AAPPP6287K1ZX,NULL,"168, GIDC, Industrial Estate, Makarpura",Vadodara,496,Gujarat,IN,390010,"+91 97126-06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6383,530,"Bharti Airtel Ltd.",09AAACB2894G1ZL,NULL,"Airtel Store Below Hotel panache near Tera Tower Bhuteshwar Road","Mathura ",517,"Uttar Pradesh",IN,281001,9760407003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"108,109",1,NULL,"108,109"
6384,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"158 Base Hospital Bagdogra",Darjeeling,519,"West Bengal",IN,734014,"7544014270 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"28,29",1,NULL,"28,29"
6385,966,"Beckman Coulter India Pvt. Ltd.","27AACCB7266L1ZA ",NULL,"Technical Centre Division: Dahanukar Colony, Kothrud","Pune ",505,Maharashtra,IN,411038,9527426100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30,31",1,NULL,"30,31"
6386,194,"John Energy Ltd.",08AAACJ5184F1ZK,NULL,"C/o Bheruram Mali Ka Yard, Near Mali Samaj Chhatravas Ke Pass, Uttarlai Road",Barmer,513,Rajasthan,IN,344001,"7230085645 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"22,23",1,NULL,"22,23"
6387,1819,Visiport,"No GST Number",NULL,"17824 N.E. 65th Street",Redmond,62,Washington,US,"WA 980",425.558.0200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6388,194,"John Energy Ltd.","08AAACJ5184F1ZK ",NULL,"S-126 RIICO Industrial Area",Barmer,513,Rajasthan,IN,344001,9649908651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24,25",1,NULL,"24,25"
6390,1820,"Pt. Graindo Bima Mandiri","No GST Number",NULL,"Ruko Bundaran Adipura No.A8 Lantai II Jl. Untung Suropati RT011/RW004 Sumbang, Bojonegoro, Jawa Timur",Bojonegoro,1990,"Jawa Timur",ID,62115,"+62 353 2899",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6391,136,"GE Power India Ltd.",09AABCA8679F1ZC,NULL,"IHDP Building, Plot No.7, Sector 127",Noida,517,"Uttar Pradesh",IN,201301,01244906053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6392,1821,"Sushma Dial Services",27BAAPM6032M1ZL,NULL,"Sahakar Sadan No. 2, Room No. 1,  First Floor, Near Maheshwar Temple, Asalpha Village, Ghatkopar West","Mumbai ",505,Maharashtra,IN,400084,"+91(0)22 250",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6393,1822,"Sovereign Kraft Enterprises","No GST Number",NULL,"B-401,Angad II,Plot 26A,Sector 8B , CBD , Belapur","Navi Mumbai",505,Maharashtra,IN,400614,"09892078890 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6394,1823,"Samrat Hotel",NULL,NULL,"0 B, Kautilya Marg, chanakyapuri","New Delhi ",494,Delhi,IN,110021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6395,1530,"Stanley Engineered Fastening India Pvt. Ltd.","33AACCE0728L1ZT ",NULL,"No:55, Thandalam Village, Chennai - Bangalore High way","Chennai 	",515,"Tamil Nadu",IN,602105,8939876445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6396,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"The Director - JIPMER, Department of BIO CHEMISTRY, Dhanvantri Nagar",Gorimedu,511,Pondicherry,IN,605008,+91996255958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"32,33",1,NULL,"32,33"
6397,1824,"JSW Global Business Solutions",27AACCM3988L1ZU,NULL,"Kalmeshwar Works A-10/1,M.I.D.C. Kalmeshwar",Nagpur,505,Maharashtra,IN,441501,022-7145-338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6398,1825,"Jumbotail Technologies Pvt. Ltd.","No GST Number",NULL,"Nelmangala Makali",Bengaluru,501,Karnataka,IN,560095,7022165986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6399,1512,"Covestro India Pvt. Ltd.",27AAACB2419H1Z0,NULL,"AM CAS THA PLANNING PLANT, Covestro, Kolshet Road",Thane,505,Maharashtra,IN,400607,+91(0)222586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
6400,1826,"Sparsh Welfare Trust","No GST Number",NULL,"Plot no -14, Udyog kendra, GB nagar","Greater noida",517,"Uttar Pradesh",IN,201308,9711240997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6402,1827,"AIC Lab Equipments Pvt. Ltd.",27AAGCA5875L1Z4,NULL,"210, Kamaldeep Industrial Estate, Sonawala Cross, Road No. 2, Goregaon East","Mumbai ",505,Maharashtra,IN,400063,+91-22-66998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6403,998,"Godrej and Boyce Manufacturing Co. Ltd.",27AAACG1395D1ZU,NULL,"Gala No. H10 to H16C, Building No. H, Sai Dhara, Mumbai Nasik Highway (NH-3), Opp R K Petrol Pump, Next to Shangrila Resort, Boroli (Kukse) Vilage, Tal Bhiwandi","Thane ",505,Maharashtra,IN,421302,7506071730,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6404,1828,"Spacenex Aero Pvt Ltd","No GST Number",NULL,"KIADB Industrial Aera, Bhatramarenahalli Devanahalli (Taluk)",Bangalore,501,Karnataka,IN,562110,9738368268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6405,1531,"GTC Oil Field Services Pvt. Ltd.",24AACCG8684P1ZV,NULL,"61, 6th Floor, Newyork, Tower-A, Thaltej Circle, S.G. Highway",Ahmedabad,496,Gujarat,IN,380054,091-79-49001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4,5",1,NULL,"4,5"
6406,1829,"Inarco Pvt. Ltd.",24AAACI2897Q1ZY,NULL,"Opp. Jawahar Maidan, Plot No. 1129/B, Ghogha Road",Bhavnagar,496,Gujarat,IN,364001,"079 2421509",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
6407,966,"Beckman Coulter India Pvt. Ltd.","No GST Number",NULL,"Paramount Charity Trust, Paramount Complex, Gotri Road, Race Course",Baroda,496,Gujarat,IN,390007,9725085891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"34,35",1,NULL,"34,35"
6408,1512,"Covestro India Pvt. Ltd.",33AAACB2419H2Z6,NULL,"AM TPU CUD PLANNING PLANT Covestro (India) Private Limited",Cuddalore,515,"Tamil Nadu",IN,607005,9843079648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10,11",1,NULL,"10,11"
6409,1830,"Godfrey Phillips India Ltd","No GST Number",NULL,"Plot No. 19, M.I.D.C., T.T.C.Industrial Area, Opp. Rabale Railway Station, Rabale","Navi  Mumbai",505,Maharashtra,IN,400701,"022  2764620",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
