SKU,Old Discription,New Discription,Brand,Mfr,IS Duplicate
BM9F1X9,"BULK MRO APPROVED SS 310S Sheet, Size 1500 X 3000 mm, Thickness 40 mm - BM9F1X9","BULK MRO APPROVED SS 310S Sheet, Size 1500 X 3000 mm, Thickness 40 mm",BULK MRO APPROVED,,
BM9F1X8,"BULK MRO APPROVED SS 310S Sheet, Size 1800 X 1800 mm, Thickness 40 mm - BM9F1X8","BULK MRO APPROVED SS 310S Sheet, Size 1800 X 1800 mm, Thickness 40 mm",BULK MRO APPROVED,,
BM9F1X7,"BULK MRO APPROVED SS 310S Sheet, Size 2000 X 5500 mm, Thickness 40mm - BM9F1X7","BULK MRO APPROVED SS 310S Sheet, Size 2000 X 5500 mm, Thickness 40mm",BULK MRO APPROVED,,
BM9G8B7,"BULK MRO APPROVED SS304 Nut, 3 mm","BULK MRO APPROVED SS304 Nut, Size 3 mm",BULK MRO APPROVED,,
BM9G8B8,"BULK MRO APPROVED SS304 Nut, 4 mm","BULK MRO APPROVED SS304 Nut, Size 4 mm",BULK MRO APPROVED,,
BM9G8B9,"BULK MRO APPROVED SS304 Nut, 5 mm","BULK MRO APPROVED SS304 Nut, Size 5 mm",BULK MRO APPROVED,,
BM9G8C1,"BULK MRO APPROVED SS304 Nut, 6 mm","BULK MRO APPROVED SS304 Nut, Size 6 mm",BULK MRO APPROVED,,
BM9Q1Q6,"SS316,16g, BUCKET WITH MARKING. 10 Ltr","BULK MRO APPROVED SS316 Bucket with Marking, Capacity 10 Ltr",BULK MRO APPROVED,,
BM9R3C7,"SS316,16g, BUCKET WITH MARKING. 10 Ltr.LID EXTRA","BULK MRO APPROVED SS316 Extra Lid Bucket with Marking, Capacity 10 Ltr",BULK MRO APPROVED,,
BM9Q1J7,"SS316, LIQUID SAMPLER. 100ml. DIA 25mm CUP SIZE X 8mm ROD.","BULK MRO APPROVED SS316 Liquid Sampler, Capacity 100 ml, Cup Dia 25 mm, Rod Size 8 mm",BULK MRO APPROVED,,
BM9W9B1,"SS316, LIQUID SAMPLER. 100ml.DIA 25mm CUP SIZE X 8mm ROD.","BULK MRO APPROVED SS316 Liquid Sampler, Capacity 100 ml, Dia 25 mm,Cup Size 8 mm",BULK MRO APPROVED,,
BM9W4F5,"SS316, MUG. 3 LITER.","BULK MRO APPROVED SS316 Mug, Capacity 3 Ltr",BULK MRO APPROVED,,
BM9Q7Y7,"SS316, OPEN TYPE SCOOP. 1 Kg","BULK MRO APPROVED SS316 Open Type Scoop, Capacity 1 Kg",BULK MRO APPROVED,,
BM9P9Q1,Stud with nut SS304 M12 x 65 with 2 nuts and 2 washer,"BULK MRO APPROVED Stainless Steel 304 Stud with 2 Nut and 2 Washer, Dia M12, Length 65 mm",BULK MRO APPROVED,,
BM9Q1D6,304 Stainless Steel Wire 0.25mm dia.,"BULK MRO APPROVED Stainless Steel 304 Wire, Dia 0.25 mm",BULK MRO APPROVED,,
BM9P8H4,"Elbow,SS316,25NB,SCH-40 , ERW","BULK MRO APPROVED Stainless Steel 316 SCH-40 Elbow, Size 25 Nb",BULK MRO APPROVED,,
BM9Q1A7,SS Ball Valve 1 Â½â€ (MOC â€“ SS 316),"BULK MRO APPROVED Stainless Steel Ball Valve, Size 1.1/2""",BULK MRO APPROVED,,
BM9T7B6,COUNTER SUNK BOLT SS M4X20,"BULK MRO APPROVED Stainless Steel Countersunk Bolt, Dia M4, Length 20 mm",BULK MRO APPROVED,,
BM9T3B7,COUNTER SUNK BOLT SS M5X10,"BULK MRO APPROVED Stainless Steel Countersunk Bolt, Dia M5, Length 10 mm",BULK MRO APPROVED,,
BM9Z5U8,COUNTER SUNK BOLT SS M5X20,"BULK MRO APPROVED Stainless Steel Countersunk Bolt, Dia M5, Length 20 mm",BULK MRO APPROVED,,
BM9W9L4,COUNTER SUNK BOLT SS M6X10,"BULK MRO APPROVED Stainless Steel Countersunk Bolt, Dia M6, Length 10 mm",BULK MRO APPROVED,,
BM9V3W2,COUNTER SUNK BOLT SS M6X20,"BULK MRO APPROVED Stainless Steel Countersunk Bolt, Dia M6, Length 20 mm",BULK MRO APPROVED,,
BM9W2T2,Mug - - SS 03 kgs,"BULK MRO APPROVED Stainless Steel Mug, Capacity 3 Kg",BULK MRO APPROVED,,
BM9A2M3,"BULK MRO APPROVED Stainless Steel Nut, Diameter 0.25 mm, Length 20 mm","BULK MRO APPROVED Stainless Steel Nut, Dia 0.25 mm, Length 20 mm",BULK MRO APPROVED,,
BM9Q5Q3,Drip collector after drumming / Scoop - SS -1 kgs,"BULK MRO APPROVED Stainless Steel Scoop, Capacity 1 Kg",BULK MRO APPROVED,,
BM9A5U6,BULK MRO APPROVED Stainless Steel Twin Caster Wheel,BULK MRO APPROVED Stainless Steel Twin Caster Wheel,BULK MRO APPROVED,,
BM0O4N1,BULK MRO APPROVED STAMP PAD,BULK MRO APPROVED Stamp Pad,BULK MRO APPROVED,,
BM9T2V8,STAMP PAD INK BOTTLE - 500ML,"BULK MRO APPROVED Stamp Pad Ink Bottle, Capacity 500 ml",BULK MRO APPROVED,,
BM9U4P9,Steel bucket 15 Liter Capacity,"BULK MRO APPROVED Steel Bucket, Capacity 15 Ltr",BULK MRO APPROVED,,
BM9B1U2,"BULK MRO APPROVED Steel Scale Ruler, Length 1 Mtr","BULK MRO APPROVED Steel Scale Ruler, Length 1 Mtr",BULK MRO APPROVED,,
BM0O4N0,BULK MRO APPROVED 12 Steel Scale,"BULK MRO APPROVED Steel Scale, Length 12""",BULK MRO APPROVED,,
BM9F7R4,"BULK MRO APPROVED Steel Scale, 2 Mtr - BM9F7R4","BULK MRO APPROVED Steel Scale, Length 2 Mtr",BULK MRO APPROVED,,
BM9B8L2,BULK MRO APPROVED Steel Scrubber,BULK MRO APPROVED Steel Scrubber,BULK MRO APPROVED,,
BM1A8M8,Leather Safety Shoes Steel Toe - BM1A8M8,BULK MRO APPROVED Steel Toe Leather Safety Shoes,BULK MRO APPROVED,,
BM1A8M4,Leather Safety Shoes Steel Toe - BM1A8M4,BULK MRO APPROVED Steel Toe Leather Safety Shoes,BULK MRO APPROVED,,TRUE
BM9B2J3,"BULK MRO APPROVED Stencil, Material PVC, Height 2""","BULK MRO APPROVED Stencil, Material PVC, Height 2""",BULK MRO APPROVED,,
BM9B2J4,"BULK MRO APPROVED Stencil, Material PVC, Height 4""","BULK MRO APPROVED Stencil, Material PVC, Height 4""",BULK MRO APPROVED,,
BM9F7Y9,BULK MRO APPROVED Stethoscope - BM9F7Y9,BULK MRO APPROVED Stethoscope,BULK MRO APPROVED,,
BM9B2D1,"BULK MRO APPROVED Sticky Mat, Width 24"", Length 36"", PK30","BULK MRO APPROVED Sticky Mat, Width 24"", Length 36"", PK30",BULK MRO APPROVED,,
BM9A3R8,"BULK MRO APPROVED Stock Register, 300 Pages","BULK MRO APPROVED Stock Register, No of Page 300",BULK MRO APPROVED,,
BM9G4J7,"BULK MRO APPROVED Gas Lighter, Stone Type - BM9G4J7",BULK MRO APPROVED Stone Type Gas Lighter,BULK MRO APPROVED,,
BM9B2P5,BULK MRO APPROVED Stop Pin,BULK MRO APPROVED Stop Pin,BULK MRO APPROVED,,
BM9R2X3,Stop Watch (If required),BULK MRO APPROVED Stop Watch,BULK MRO APPROVED,,
BM9U8L8,BULK MRO APPROVED Stopper,BULK MRO APPROVED Stopper,BULK MRO APPROVED,,
BM9G4H3,BULK MRO APPROVED Straight Grinder - BM9G4H3,BULK MRO APPROVED Straight Grinder,BULK MRO APPROVED,,
BM9Y5L4,"BULK MRO APPROVED Stud, Dia 5/8"", Length 6""","BULK MRO APPROVED Stud, Dia 5/8"", Length 6""",BULK MRO APPROVED,,
BM9G8J4,BULK MRO APPROVED Surgery Gloves - BM9G8J4,BULK MRO APPROVED Surgery Gloves,BULK MRO APPROVED,,
BM9T5M2,Supply of switchgears PT male contact with plastic attached fixing part,BULK MRO APPROVED Switchgear PT Male Contact with Plastic Attached Fixing Part,BULK MRO APPROVED,,
BM9G5U5,"BULK MRO APPROVED Swivel Eyebolt, Size M24 - BM9G5U5","BULK MRO APPROVED Swivel Eyebolt, Size M24",BULK MRO APPROVED,,
BM9J6F3,"BULK MRO APPROVED Swivel Eyebolt, Size M24 - BM9J6F3","BULK MRO APPROVED Swivel Eyebolt, Size M24",BULK MRO APPROVED,,TRUE
BM9J6K5,"BULK MRO APPROVED Swivel Eyebolt, Size M24 - BM9J6K5","BULK MRO APPROVED Swivel Eyebolt, Size M24",BULK MRO APPROVED,,TRUE
BM9J6F4,"BULK MRO APPROVED Swivel Eyebolt, Size M30 - BM9J6F4","BULK MRO APPROVED Swivel Eyebolt, Size M30",BULK MRO APPROVED,,
BM9J6K6,"BULK MRO APPROVED Swivel Eyebolt, Size M30 - BM9J6K6","BULK MRO APPROVED Swivel Eyebolt, Size M30",BULK MRO APPROVED,,TRUE
BM9J6F5,"BULK MRO APPROVED Swivel Eyebolt, Size M36 - BM9J6F5","BULK MRO APPROVED Swivel Eyebolt, Size M36",BULK MRO APPROVED,,
BM9J6K7,"BULK MRO APPROVED Swivel Eyebolt, Size M36 - BM9J6K7","BULK MRO APPROVED Swivel Eyebolt, Size M36",BULK MRO APPROVED,,TRUE
BM9J6F6,"BULK MRO APPROVED Swivel Eyebolt, Size M42 - BM9J6F6","BULK MRO APPROVED Swivel Eyebolt, Size M42",BULK MRO APPROVED,,
BM9J6K8,"BULK MRO APPROVED Swivel Eyebolt, Size M42 - BM9J6K8","BULK MRO APPROVED Swivel Eyebolt, Size M42",BULK MRO APPROVED,,TRUE
BM9J6F7,"BULK MRO APPROVED Swivel Eyebolt, Size M48 - BM9J6F7","BULK MRO APPROVED Swivel Eyebolt, Size M48",BULK MRO APPROVED,,
BM9J6K9,"BULK MRO APPROVED Swivel Eyebolt, Size M48 - BM9J6K9","BULK MRO APPROVED Swivel Eyebolt, Size M48",BULK MRO APPROVED,,TRUE
BM9J6F8,"BULK MRO APPROVED Swivel Eyebolt, Size M56 - BM9J6F8","BULK MRO APPROVED Swivel Eyebolt, Size M56",BULK MRO APPROVED,,
BM9J6L1,"BULK MRO APPROVED Swivel Eyebolt, Size M56 - BM9J6L1","BULK MRO APPROVED Swivel Eyebolt, Size M56",BULK MRO APPROVED,,TRUE
BM9A5R3,BULK MRO APPROVED T Nut,BULK MRO APPROVED T Nut,BULK MRO APPROVED,,
BM9S7A9,T-type Inch Allan Key set-MM,BULK MRO APPROVED T Type Allen Key Set,BULK MRO APPROVED,,
BM9X4L3,"BULK MRO APPROVED T Type Allen Key, Size 3 mm","BULK MRO APPROVED T Type Allen Key, Size 3 mm",BULK MRO APPROVED,,
BM9Y6M8,"BULK MRO APPROVED T Type Allen Key, Size 4 mm","BULK MRO APPROVED T Type Allen Key, Size 4 mm",BULK MRO APPROVED,,
BM9W5Y7,"BULK MRO APPROVED T Type Allen Key, Size 6 mm","BULK MRO APPROVED T Type Allen Key, Size 6 mm",BULK MRO APPROVED,,
BM9X5A3,T.T Clear,"BULK MRO APPROVED T.T Clear, Capacity 4 Ltr",BULK MRO APPROVED,,
BM9Q1B3,Table Brush,BULK MRO APPROVED Table Brush,BULK MRO APPROVED,,
BM9A5G6,BULK MRO APPROVED Table Squeezer,BULK MRO APPROVED Table Squeezer,BULK MRO APPROVED,,
BM9A4W6,BULK MRO APPROVED Yellow Tag,"BULK MRO APPROVED Tag, Colour Yellow",BULK MRO APPROVED,,
BM9A5K1,"BULK MRO APPROVED Taipan Spacesuit, Length 13"", Color Black","BULK MRO APPROVED Taipan Spacesuit, Length 13"", Color Black",BULK MRO APPROVED,,
BM9A5K2,"BULK MRO APPROVED Taipan Spacesuit, Length 13"", Color Gray","BULK MRO APPROVED Taipan Spacesuit, Length 13"", Color Gray",BULK MRO APPROVED,,
BM9A5K3,"BULK MRO APPROVED Taipan Spacesuit, Length 15"", Color Black","BULK MRO APPROVED Taipan Spacesuit, Length 15"", Color Black",BULK MRO APPROVED,,
BM9A5K4,"BULK MRO APPROVED Taipan Spacesuit, Length 15"", Color Gray","BULK MRO APPROVED Taipan Spacesuit, Length 15"", Color Gray",BULK MRO APPROVED,,
BM9A5L1,"BULK MRO APPROVED Taipan Superslim, Length 13"", Color Black","BULK MRO APPROVED Taipan Superslim, Length 13"", Color Black",BULK MRO APPROVED,,
BM9A5L2,"BULK MRO APPROVED Taipan Superslim, Length 15"", Color Black","BULK MRO APPROVED Taipan Superslim, Length 15"", Color Black",BULK MRO APPROVED,,
BM9M3Q9,BULK MRO APPROVED Tape - BM9M3Q9,BULK MRO APPROVED Tape,BULK MRO APPROVED,,
BM9X5R7,Tarpaulin 1kg=4m,"BULK MRO APPROVED Tarpaulin, Weight 1Kg, Length 4 Mtr",BULK MRO APPROVED,,
BM9A9W6,BULK MRO APPROVED Tea Mug,BULK MRO APPROVED Tea Mug,BULK MRO APPROVED,,
BM9Z3V5,"TEAK MARGIN HALF ROUNDÂ 1""","BULK MRO APPROVED Teak Margin Half Round, Size 1""",BULK MRO APPROVED,,
BM9R3B9,TEAK PLY BOARD 19MM 8,"BULK MRO APPROVED Teak Ply Board, Size 19 mm",BULK MRO APPROVED,,
BM9T8F9,TEAK PLY WOOD 6MM 8,"BULK MRO APPROVED Teak Ply Wood, Size 6 mm",BULK MRO APPROVED,,
BM9Z9Z5,"TEAK WOOD MARGIN 1""","BULK MRO APPROVED Teak Wood Margin, Size 1""",BULK MRO APPROVED,,
BM9B2D5,"BULK MRO APPROVED Teflon Sheet, Width 1"", Height 1""","BULK MRO APPROVED Teflon Sheet, Width 1"", Height 1""",BULK MRO APPROVED,,
BM9U1M1,BULK MRO APPROVED Teflon Tape,BULK MRO APPROVED Teflon Tape,BULK MRO APPROVED,,
BM1A5Q5,"Teflon Tapes, 1/2 Inch Wide","BULK MRO APPROVED Teflon Tape, Width 1/2""",BULK MRO APPROVED,,
BM9X1F1,Teflon Tape - 12mm,"BULK MRO APPROVED Teflon Tape, Width 12 mm",BULK MRO APPROVED,,
BM9B6D2,"BULK MRO APPROVED Teflon Tube, Inner Dia 4 Mtr, Outer Dia 6 mm","BULK MRO APPROVED Teflon Tube, Inner Dia 4 Mtr, Outer Dia 6 mm",BULK MRO APPROVED,,
BM9U5U2,Terminal Connector end plate,BULK MRO APPROVED Terminal Connector End Plate,BULK MRO APPROVED,,
BM9B1C9,Test Kit,BULK MRO APPROVED Test Kit,BULK MRO APPROVED,,
BM9W5X3,Thermic fluid (15 liters),"BULK MRO APPROVED Thermic Fluid, Capacity 15 ltr",BULK MRO APPROVED,,
BM9L9Z4,LOCAL Thinner - BM9L9Z4,BULK MRO APPROVED Thinner,BULK MRO APPROVED,,
BM9W6R8,BULK MRO APPROVED Threading Roller,BULK MRO APPROVED Threading Roller,BULK MRO APPROVED,,
BM9W1H5,BULK MRO APPROVED Threading Roller Bush,BULK MRO APPROVED Threading Roller Bush,BULK MRO APPROVED,,
BM0Y8Q4,Tilting Trolley,BULK MRO APPROVED Tilting Trolley,BULK MRO APPROVED,,
BM9B1G3,BULK MRO APPROVED Tissue Paper Box - BM9B1G3,BULK MRO APPROVED Tissue Paper Box,BULK MRO APPROVED,,
BM9B1S1,BULK MRO APPROVED Tissue Paper Box - BM9B1S1,BULK MRO APPROVED Tissue Paper Box,BULK MRO APPROVED,,TRUE
BM9B1G4,BULK MRO APPROVED Tissue Paper Roll - BM9B1G4,BULK MRO APPROVED Tissue Paper Roll,BULK MRO APPROVED,,
BM9B1S2,BULK MRO APPROVED Tissue Paper Roll - BM9B1S2,BULK MRO APPROVED Tissue Paper Roll,BULK MRO APPROVED,,TRUE
BM9P5T2,BULK MRO APPROVED Tissue Roll,BULK MRO APPROVED Tissue Roll,BULK MRO APPROVED,,
BM9B8K8,BULK MRO APPROVED Tissue Roll,BULK MRO APPROVED Tissue Roll,BULK MRO APPROVED,,TRUE
BM9A5P8,BULK MRO APPROVED Toggle Switch,BULK MRO APPROVED Toggle Switch,BULK MRO APPROVED,,
BM9B6H4,BULK MRO APPROVED Toilet Brusher,BULK MRO APPROVED Toilet Brusher,BULK MRO APPROVED,,
BM9B2D7,"BULK MRO APPROVED Torque Wrench, Torque Range 50-220 Nm","BULK MRO APPROVED Torque Wrench, Torque Range 50-220 Nm",BULK MRO APPROVED,,
BM9T1V8,Spare kit Tower seal kit,BULK MRO APPROVED Tower Seal Spare Kit,BULK MRO APPROVED,,
BM0O4O0,BULK MRO APPROVED Transparent SHEET A4Size,"BULK MRO APPROVED Transparent Sheet, Size A4",BULK MRO APPROVED,,
BM9P9Y8,Zipper Bag (Transparent) Size â€“ 40 cm X 50 cm (1000 Qty),"BULK MRO APPROVED Transparent Zipper Bag, Size 40 X 50 Cm, 1000 Piece",BULK MRO APPROVED,,
BM9F8W7,"Scale, Size 30Cm Transperant","BULK MRO APPROVED Transperant Scale, Size 30 Cm",BULK MRO APPROVED,,
BM9B2Q5,BULK MRO APPROVED Trigger Kit,BULK MRO APPROVED Trigger Kit,BULK MRO APPROVED,,
BM9A8U5,BULK MRO APPROVED U Type Transducer,BULK MRO APPROVED U Type Transducer,BULK MRO APPROVED,,
BM9A9Y1,BULK MRO APPROVED Umbrella,BULK MRO APPROVED Umbrella,BULK MRO APPROVED,,
BM9A1V8,"BULK MRO APPROVED Umbrella, Size Big","BULK MRO APPROVED Umbrella, Size Big",BULK MRO APPROVED,,
BM9A2Y2,"BULK MRO APPROVED Hex Nut, UNF, Thread Size 1/2-20""","BULK MRO APPROVED UNF Thread Hex Nut, Thread Size 1/2-20""",BULK MRO APPROVED,,
BM9A5U7,"BULK MRO APPROVED Universal Telescopic Drawer Channel Slide Zinc Finish, 500 mm, Load Capacity 55 Kg","BULK MRO APPROVED Universal Telescopic Drawer Channel Slide, Finish Zinc, 500 mm, Load Capacity 55 Kg",BULK MRO APPROVED,,
BM9W8N3,USB TOKEN,BULK MRO APPROVED USB Token,BULK MRO APPROVED,,
BM9B2Q3,BULK MRO APPROVED Valve,BULK MRO APPROVED Valve,BULK MRO APPROVED,,
BM9B2P7,BULK MRO APPROVED Valve Sleeve,BULK MRO APPROVED Valve Sleeve,BULK MRO APPROVED,,
BM9A5U4,"BULK MRO APPROVED Velcro Black Tape, Width 20 mm, Length 20 Mtr","BULK MRO APPROVED Velcro Black Tape, Width 20 mm, Length 20 Mtr",BULK MRO APPROVED,,
BM9A1M2,"BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Red Color, Grit 120, Grade A, Diameter 5""","BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Colour Red, Grit 120, Grade A, Diameter 5""",BULK MRO APPROVED,,
BM9A1N5,"BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Red Colour, Grit 120, Grade A ,Diameter 6""","BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Colour Red, Grit 120, Grade A,Diameter 6""",BULK MRO APPROVED,,
BM9A1M4,"BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Red Color, Grit 220, Grade A, Diameter 5""","BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Colour Red, Grit 220, Grade A, Diameter 5""",BULK MRO APPROVED,,
BM9A1N4,"BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Red Colour, Grit 80, Grade A ,Diameter 6""","BULK MRO APPROVED Velcro Sanding Disc, Aluminium Oxide, Colour Red, Grit 80, Grade A,Diameter 6""",BULK MRO APPROVED,,
BM9A1T5,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 1000, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 1000, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1T6,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 1200, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 1200, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1R5,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 180, Grade a, Dia 5""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 180, Grade A, Dia 5""",BULK MRO APPROVED,,
BM9A1S8,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 180, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 180, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1U3,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 180, Grade a, Dia 7""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 180, Grade A, Dia 7""",BULK MRO APPROVED,,
BM9A1R6,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 220, Grade a, Dia 5""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 220, Grade A, Dia 5""",BULK MRO APPROVED,,
BM9A1S9,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 220, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 220, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1R7,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 320, Grade a, Dia 5""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 320, Grade A, Dia 5""",BULK MRO APPROVED,,
BM9A1T1,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 320, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 320, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1T2,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 400, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 400, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1T3,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 600, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 600, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A1T4,"BULK MRO APPROVED Velcro Sanding Disc, Silicon Carbide, Grit 800, Grade a, Dia 6""","BULK MRO APPROVED Velcro Sanding Disc, Material Silicon Carbide, Grit 800, Grade A, Dia 6""",BULK MRO APPROVED,,
BM9A4X1,BULK MRO APPROVED Visitor Folder - BM9A4X1,BULK MRO APPROVED Visitor Folder,BULK MRO APPROVED,,
BM9B4Z3,"BULK MRO APPROVED Visor Face Shield, Size 8 x 15.1/2"", Thickness 1.0 mm","BULK MRO APPROVED Visor Face Shield, Size 8 x 15.1/2"", Thickness 1.0 mm",BULK MRO APPROVED,,
BM9N3P4,"BULK MRO APPROVED W-2206 (F) Abrasive Mounting Point, Colour Pink, Shank Length 40 mm","BULK MRO APPROVED W-2206 (F) Abrasive Mounting Point, Colour Pink, Shank Length 40 mm",BULK MRO APPROVED,,
BM9N3U9,"BULK MRO APPROVED W-2276 Fine Abrasive Mounting Point, Colour Pink, Shank Length 40 mm","BULK MRO APPROVED W-2276 Fine Abrasive Mounting Point, Colour Pink, Shank Length 40 mm",BULK MRO APPROVED,,
BM9R1J1,SOP Folder wall mounting (1*5),"BULK MRO APPROVED Wall Mounting SOP Folder, Size 1 X 5""",BULK MRO APPROVED,,
BM0L0C4,"BULK MRO APPROVED Washers 3/4""","BULK MRO APPROVED Washer, Size 3/4""",BULK MRO APPROVED,,
BM9H4S5,Banyan Cotton waste,BULK MRO APPROVED Waste Cotton Banyan,BULK MRO APPROVED,,
BM9V3T3,Water 250ml bottles,"BULK MRO APPROVED Water Bottle, Capacity 250 ml",BULK MRO APPROVED,,
BM0O4V1,BULK MRO APPROVED Water Bottle 1 Ltr,"BULK MRO APPROVED Water Bottle, Size 1 Ltr",BULK MRO APPROVED,,
BM9B4Z9,"BULK MRO APPROVED Welding Apron, Material Leather","BULK MRO APPROVED Welding Apron, Material Leather",BULK MRO APPROVED,,
BM9B4Z1,"BULK MRO APPROVED Welding Face Shield, Window Size 4 .1/4"" X 3","BULK MRO APPROVED Welding Face Shield, Window Size 4 .1/4"" X 3",BULK MRO APPROVED,,
BM9B4Z8,"BULK MRO APPROVED Welding Glass, Black and White","BULK MRO APPROVED Welding Glass, Colour Black and White",BULK MRO APPROVED,,
BM9B4Z5,"BULK MRO APPROVED Welding Gloves, Length 14"", Material Leather","BULK MRO APPROVED Welding Gloves, Length 14"", Material Leather",BULK MRO APPROVED,,
BM0O4S6,BULK MRO APPROVED Wet mop refill - BM0O4S6,BULK MRO APPROVED Wet Mop Refill,BULK MRO APPROVED,,
BM9B8L1,BULK MRO APPROVED Wet Mop Refill - BM9B8L1,BULK MRO APPROVED Wet Mop Refill,BULK MRO APPROVED,,TRUE
BM9A5E6,BULK MRO APPROVED Wet Mop Set - BM9A5E6,BULK MRO APPROVED Wet Mop Set,BULK MRO APPROVED,,
BM9W5V8,1100 LTR WHEEL DUSTBIN,"BULK MRO APPROVED Wheel Dustbin, Capacity 1100 Ltr",BULK MRO APPROVED,,
BM9T7Q7,240 LTR WHEEL DUSTBIN,"BULK MRO APPROVED Wheel Dustbin, Capacity 240 Ltr",BULK MRO APPROVED,,
BM9W4W4,360 LTR WHEEL DUSTBIN,"BULK MRO APPROVED Wheel Dustbin, Capacity 360 Ltr",BULK MRO APPROVED,,
BM9A9V4,BULK MRO APPROVED Duster Whiteboard,BULK MRO APPROVED White Board Duster,BULK MRO APPROVED,,
BM9A3R2,"BULK MRO APPROVED White Board Marker, Color Black","BULK MRO APPROVED White Board Marker, Color Black",BULK MRO APPROVED,,
BM9A3R1,"BULK MRO APPROVED White Board Marker, Color Green","BULK MRO APPROVED White Board Marker, Color Green",BULK MRO APPROVED,,
BM9A4Y2,"BULK MRO APPROVED White Board Marker, Color Red","BULK MRO APPROVED White Board Marker, Color Red",BULK MRO APPROVED,,
BM9A3Q9,"BULK MRO APPROVED White Board Marker, Red Color","BULK MRO APPROVED White Board Marker, Red Color",BULK MRO APPROVED,,
BM9Z1G9,White Board 2*3,"BULK MRO APPROVED White Board, Size 2 X 3""",BULK MRO APPROVED,,
BM9B1F7,BULK MRO APPROVED White Chalk Stick - BM9B1F7,BULK MRO APPROVED White Chalk Stick,BULK MRO APPROVED,,
BM9B1R6,BULK MRO APPROVED White Chalk Stick - BM9B1R6,BULK MRO APPROVED White Chalk Stick,BULK MRO APPROVED,,TRUE
BM9B8K1,"BULK MRO APPROVED White Cloth, Size small","BULK MRO APPROVED White Cloth, Size small",BULK MRO APPROVED,,
BM9B1Q6,BULK MRO APPROVED White Cottan Rag,BULK MRO APPROVED White Cottan Rag,BULK MRO APPROVED,,
BM9B1P1,BULK MRO APPROVED White Cotton Gloves,BULK MRO APPROVED White Cotton Gloves,BULK MRO APPROVED,,
BM9B1S4,BULK MRO APPROVED White Marker,BULK MRO APPROVED White Marker,BULK MRO APPROVED,,
BM0Z1H5,White safety shoes size-10,"BULK MRO APPROVED White Safety Shoes, Size 10",BULK MRO APPROVED,,
BM0Z1H1,White safety shoes size-6,"BULK MRO APPROVED White Safety Shoes, Size 6",BULK MRO APPROVED,,
BM0Z1H2,White safety shoes size-7,"BULK MRO APPROVED White Safety Shoes, Size 7",BULK MRO APPROVED,,
BM0Z1H3,White safety shoes size-8,"BULK MRO APPROVED White Safety Shoes, Size 8",BULK MRO APPROVED,,
BM0Z1H4,White safety shoes size-9,"BULK MRO APPROVED White Safety Shoes, Size 9",BULK MRO APPROVED,,
BM0O4R9,BULK MRO APPROVED Wiper Steel,"BULK MRO APPROVED Wiper, Material Steel",BULK MRO APPROVED,,
