Document Number,Canceled,Payment Date,BP Code,BP Name,Reference Number,Remarks,Document Currency,Non-Calculated Payment,Non-Calculated Amount
70202140,N,05/12/18,659,Demosha Chemicals Pvt. Ltd.,,BY CLG INST 956256:HDfc AT MUMBAI,INR,Y,11264.28
70201972,N,21/05/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,being amount received from GE Through UTR NO NEFT HSBCN18141481894,INR,N,0
70202048,N,03/12/18,SC-7316,Shri Instruments,,NEFT N337180693342359 SHRI INSTRUMENTS•,INR,Y,708
70202081,N,26/12/18,1537,Truevalue Marketing Services Pvt. Ltd.,,ch no 465698,INR,Y,17550
70201976,N,22/05/18,1,GE India Industrial Pvt. Ltd.,,being amount received from GE HSBCN18142558323,INR,N,0
70201968,N,03/04/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),3000556,GE INDIA INDUSTRIAL PRIVATE LIMITED Through UTR NO HSBCN18093855265 inv no 3000556,INR,N,0
70202083,N,26/12/18,1932,Bituflex Shipping And Trading LLP,,RTGS INDBR22018122600640212 BITUFLEX SHIPPING A,INR,Y,500000
70202150,N,17/07/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT CITIN18890031086 CUMMINS INDIA LIMITED PGB INV NO 20210129,INR,Y,23010
70202149,N,13/07/18,4,Applied Materials India Pvt. Ltd.,,NEFT CITIN18888531232 APPLIED MATERIALS INDIA PVT,INR,Y,42010.36
70202151,N,31/07/18,SC-8240,Quesst International,,,INR,N,0
70202152,N,27/07/18,SC-02039,Gurukrupa Printing Press,,Original payment entry no. 80201311 not able to cancel. we have passed reversal entry of excess entry,INR,N,0
70202153,N,01/08/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000045486046 MSWIPETECHNOLOGIES (IR),INR,Y,6420
70202154,N,06/08/18,269,Parveen Industries Pvt. Ltd.,,CH NO 401899,INR,Y,116360
70202155,N,18/08/18,SC-00574,Unique Industrials,,"CH NO 043971 Being order cancelled towards Inq no 14804,15055,16123,16560",INR,N,0
70202157,N,09/08/18,449,Kulkarni Power Tools Ltd.,,,INR,N,0
70202158,N,11/09/18,1105,Adino Telecom Ltd.,,CHEQUE 254103 BOI 000000000000000000 0000000000ByClearing25410,INR,Y,3999
70202160,N,31/08/18,_SYS00000004253,Kotak - EFC Euro - 9412666682,,EEFC AUGUST 2018 EUR 17251.67 AT 81.7447♥,EUR,Y,1410232.59
70202159,N,24/08/18,180,Ingersoll Rand (India) Ltd.,,☻EFT 000047774302 MSWIPETECHNOLOGIES-IR,INR,Y,25848
70202165,N,28/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,NEFT 181228208GN00023 HENKEL ADHESIVES TECHNO LOG,INR,N,0
70202162,N,19/12/18,1829,Inarco Pvt. Ltd.,,CHEQUE DEPOSIT 396048  -TRANSFER TO 37263683244,INR,Y,0.68
70202161,N,22/11/18,1829,Inarco Pvt. Ltd.,,CHEQUE DEPOSIT 395765  -TRANSFER TO 37263683244,INR,Y,0.58
70202163,N,03/12/18,1770,Indian Council of Agricultural Research,,Blank,INR,Y,0.01
70202164,N,27/12/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,RTGS HSBCR22018122706149357 GE INDIA INDUSTRIAL,INR,N,0
70202167,N,23/08/18,_SYS00000004332,Staff Advance - Material Purchase,,Reverse - Being paid as referral Bonus for Mehul  joined on 08/08/2017,INR,Y,10000
70202166,N,29/12/18,129,GE Diesel Locomotive Pvt. Ltd.,,NEFT HSBCN18363951020 GE DIESEL LOCOMOTIVE PRIVAT,INR,N,0
70202168,N,19/12/18,180,Ingersoll Rand (India) Ltd.,,MSWIPETECHNOLOGIES NEFTINW-0132828343,INR,N,0
70202303,N,07/12/18,_SYS00000004793,TD 3022653557,,,INR,Y,1790000
70202170,N,01/01/19,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0185965 M S CUMMINS TECHNOLO,INR,N,0
70202171,N,01/01/19,3,Cummins India Ltd.,,NEFT N001190715980404 CUMMINS INDIA LTD,INR,N,0
70202172,N,02/01/19,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0186144 M S CUMMINS TECHNOLO☻,INR,N,0
70202173,N,02/01/19,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0186191 M S CUMMINS TECHNOLO☻,INR,N,0
70202174,N,01/01/19,1591,Hindustan Zinc Ltd.,,NEFT N001190715828763 HINDUSTAN ZINC LTD•,INR,N,0
70202175,N,02/01/19,1512,Covestro India Pvt. Ltd.,,NEFT 181228ACBGN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70202176,N,02/01/19,476,GlaxoSmithKline Consumer Healthcare Ltd.,,NEFT 190102M72GN00156 GLAXOSMITHKLINE CONSUMERHEA,INR,N,0
70202177,N,06/04/18,207680,Amazon Online Sales,,NEFT AXTB180966122696 RAZORPAY SOFTWARE PRIVATE L towards Inq no 19214,INR,Y,1164.58
70202178,N,06/09/18,_SYS00000004256,SBI - CA - 35924122136,,CH NO 561985 Being Funds transfer from SBI TO KOTAK,INR,Y,7500000
70202185,N,12/09/18,580,GE T and D India Ltd.,,NEFT CITIN18915202001 GE T D INDIA LIMITED FSSC,INR,N,0
70202189,N,05/09/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,NEFT 180905B1JGN00078 HENKEL ADHESIVES TECHNO,INR,N,0
70202186,N,07/09/18,580,GE T and D India Ltd.,,NEFT CITIN18915297097 GE T D INDIA LIMITED FSSC,INR,N,0
70202187,N,04/09/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N247180624234090 CUMMINS GENERATOR TECHN IND,INR,N,0
70202188,N,28/09/18,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0176164 M S CUMMINS TECHNOLO,INR,N,0
70202190,N,05/09/18,1708,ZF India Pvt. Ltd.,,NEFT 180905584GN00044 ZF INDIA PVT LTD,INR,N,0
70202192,N,07/09/18,SC-01822,Sawalka Kel Pvt. Ltd.,,double entry,INR,Y,22797
70202191,N,01/09/18,SC-8997,Biofics Pvt. Ltd.,,double entry,INR,N,0
70202193,N,11/07/18,13,Alstom Bharat Forge Power Pvt. Ltd.,,Being amount received from GE POWER Through UTR  NO UTIB-UTIBH18192615104,INR,N,0
70202416,N,31/12/18,_SYS00000004656,ICICI BANK - 032305003478,,Being Fund transfer from ICICI BANK TO Kotak Bank,INR,Y,2000000
70202196,N,27/10/18,_SYS00000004677,TD 3019537819,,,INR,Y,2788182
70202197,N,08/10/18,_SYS00000004814,TD 3021737229,,,INR,Y,1860000
70202198,N,24/10/18,_SYS00000004815,TD 3021829223,,,INR,Y,1560000
70202199,N,31/10/18,_SYS00000004769,TD 3022043287,,,INR,Y,1560000
70202200,N,15/10/18,_SYS00000004816,TD 3021845917,,,INR,Y,1410000
70202201,N,30/10/18,_SYS00000004771,TD 3022062151,,,INR,Y,1400000
70202202,N,17/10/18,_SYS00000004815,TD 3021829223,,,INR,Y,1290000
70202203,N,25/10/18,773,Piramal Enterprises Ltd.,,NEFT N298180663251851 PIRAMAL ENTERPRISES LIMITED,INR,N,0
70202204,N,06/10/18,_SYS00000004814,TD 3021737229,,,INR,Y,1110000
70202205,N,24/10/18,_SYS00000004817,TD 3021800021,,,INR,Y,1000000
70202206,N,23/10/18,_SYS00000004815,TD 3021829223,,,INR,Y,940000
70202207,N,17/10/18,_SYS00000004818,TD 3021893945,,,INR,Y,870000
70202208,N,10/10/18,_SYS00000004817,TD 3021800021,,,INR,Y,600000
70202209,N,15/10/18,_SYS00000004815,TD 3021829223,,,INR,Y,380000
70202210,N,23/10/18,_SYS00000004763,TD 3021947682,,,INR,Y,350000
70202211,N,30/10/18,_SYS00000004769,TD 3022043287,,,INR,Y,290000
70202212,N,19/10/18,_SYS00000004815,TD 3021829223,,,INR,Y,270000
70202214,N,25/10/18,_SYS00000004819,TD 3019514681,,,INR,Y,185193
70202216,N,19/10/18,_SYS00000004761,TD 3021922890,,,INR,Y,150000
70202215,N,09/10/18,SC-9206,Synergy Engineering Solutions,,NEFT SAA395591085 SYNERGY ENGINEERING SOLUTIONS,INR,Y,160480
70202218,N,20/10/18,SC-7717,Oriental Motor India Pvt. Ltd.,,RTGS Material  will get ready after 1 week towards Po No 40211433 inq no 28009 this is for APPLIED S.P.RS.110071/- B.P.RS.103066/- MARGIN RS.7005/- (6.36%)-NEFT RTN KKBK182935197877 UNABLE TO PROCESS,INR,Y,121618
70202219,N,23/10/18,_SYS00000004762,TD 3021964598,,,INR,Y,60000
70202220,N,24/10/18,_SYS00000004814,TD 3021737229,,,INR,Y,40000
70202221,N,11/10/18,SC-01066,Scientific Sales Syndicate,,,INR,Y,35636
70202224,N,29/10/18,1773,The Lalit,,ch no 032632 Inq no 26733,INR,Y,32869.57
70202222,N,31/10/18,1960,Odisha Power Generation Corp. Ltd.,,DD NO 286706 CANCELLED,INR,Y,35000
70202223,N,10/10/18,966,Beckman Coulter India Pvt. Ltd.,,,INR,N,0
70202225,N,25/10/18,129,GE Diesel Locomotive Pvt. Ltd.,,NEFT HSBCN18298866783 GE DIESEL LOCOMOTIVE PRIVAT,INR,Y,25416.02
70202226,N,31/10/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,NEFT 181031A3CGN00043 HENKEL ADHESIVES TECHNO LOG 20200122,INR,Y,22497.91
70202227,N,31/10/18,207595,Gokak Enterprises,,♥NEFT RKBK183046664049 GOKAK ENTERPRISES,INR,Y,3245
70202228,N,26/10/18,SC-7906,SN Fluid Tech Systems,,NEFT LVBN18299754090 S N FLUID TECH SYSTEMS ☺,INR,Y,1298
70202229,N,29/10/18,180,Ingersoll Rand (India) Ltd.,,NEFT CITIN18938200983 INGERSOLL RAND INDIA LIMITE,INR,N,0
70202230,N,06/10/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000052346024 MSWIPETECHNOLOGIES,INR,N,0
70202231,N,24/10/18,_SYS00000004601,Bank Interest,,TD PREMAT PROCEEDS: 3021829223,INR,Y,1750
70202232,N,24/10/18,_SYS00000004601,Bank Interest,,,INR,Y,1480
70202233,N,23/10/18,_SYS00000004601,Bank Interest,,TD PREMAT PROCEEDS: 3021829223,INR,Y,974
70202234,N,19/10/18,_SYS00000004601,Bank Interest,,,INR,Y,187
70202235,N,24/10/18,_SYS00000004601,Bank Interest,,,INR,Y,74
70202236,N,29/10/18,125,Flipkart Internet Pvt. Ltd.,,NEFT 181029229GN00005 FLIPKART INTERNET P LTD INT☻,INR,Y,259.88
70202237,N,07/04/18,2,Ingersoll Rand Technologies and Services Pvt. Ltd.,,Being amount received from IR NEFT CITIN18844639553,INR,N,0
70202238,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,51
70202239,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,56
70202243,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,503
70202244,N,27/11/18,_SYS00000004601,Bank Interest,,,INR,Y,921
70202240,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,48
70202241,N,02/11/18,_SYS00000004601,Bank Interest,,,INR,Y,69
70202242,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,145
70202245,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,946
70202246,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,1584
70202247,N,02/11/18,_SYS00000004601,Bank Interest,,,INR,Y,1629
70202248,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,1894
70202249,N,29/11/18,_SYS00000004601,Bank Interest,,,INR,Y,2283
70202250,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,2441
70202251,N,03/11/18,_SYS00000004601,Bank Interest,,,INR,Y,2599
70202252,N,03/11/18,_SYS00000004601,Bank Interest,,,INR,Y,3157
70202253,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,3417
70202254,N,03/11/18,_SYS00000004601,Bank Interest,,,INR,Y,3946
70202255,N,03/11/18,_SYS00000004601,Bank Interest,,,INR,Y,5444
70202256,N,03/11/18,_SYS00000004601,Bank Interest,,,INR,Y,6579
70202257,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,7304
70202258,N,21/11/18,_SYS00000004787,TD 3022398747,,,INR,Y,10000
70202259,N,30/11/18,_SYS00000004601,Bank Interest,,,INR,Y,12445
70202260,N,30/11/18,_SYS00000004775,TD 3022186644,,,INR,Y,20000
70202261,N,29/11/18,_SYS00000004784,TD 3022300879,,,INR,Y,30000
70202262,N,29/11/18,_SYS00000004785,TD 3022348549,,,INR,Y,50000
70202263,N,29/11/18,_SYS00000004780,TD 3022247737,,,INR,Y,70000
70202264,N,02/11/18,_SYS00000004770,TD 3022013548,,,INR,Y,100000
70202265,N,26/11/18,_SYS00000004789,TD 3022439299,,,INR,Y,320000
70202266,N,29/11/18,_SYS00000004783,TD 3022315593,,,INR,Y,340000
70202267,N,21/11/18,_SYS00000004785,TD 3022348549,,,INR,Y,360000
70202268,N,30/11/18,_SYS00000004764,TD 3021665147,,,INR,Y,420000
70202269,N,29/11/18,_SYS00000004781,TD 3022259136,,,INR,Y,480000
70202270,N,02/11/18,_SYS00000004814,TD 3021737229,,,INR,Y,590000
70202271,N,03/11/18,_SYS00000004822,TD 3021700085,,,INR,Y,680000
70202272,N,12/11/18,_SYS00000004781,TD 3022259136,,,INR,Y,700000
70202273,N,29/11/18,_SYS00000004779,TD 3022237614,,,INR,Y,730000
70202274,N,29/11/18,_SYS00000004789,TD 3022439299,,,INR,Y,750000
70202275,N,27/11/18,_SYS00000004788,TD 3022428039,,,INR,Y,790000
70202276,N,03/11/18,_SYS00000004765,TD 3021685843,,,INR,Y,800000
70202277,N,30/11/18,_SYS00000004777,TD 3022221109,,,INR,Y,800000
70202278,N,17/11/18,_SYS00000004785,TD 3022348549,,,INR,Y,870000
70202279,N,02/11/18,_SYS00000004769,TD 3022043287,,,INR,Y,890000
70202280,N,20/11/18,_SYS00000004785,TD 3022348549,,,INR,Y,900000
70202281,N,03/11/18,_SYS00000004764,TD 3021665147,,,INR,Y,970000
70202282,N,27/11/18,_SYS00000004785,TD 3022348549,,,INR,Y,970000
70202283,N,30/11/18,_SYS00000004776,TD 3022202963,,,INR,Y,990000
70202284,N,02/11/18,_SYS00000004773,TD 3022135163,,,INR,Y,1450000
70202285,N,30/11/18,_SYS00000004807,TD 3021640209,,,INR,Y,1480000
70202286,N,03/11/18,_SYS00000004821,TD 3021724614,,,INR,Y,1840000
70202287,N,29/11/18,_SYS00000004782,TD 3022332701,,,INR,Y,1890000
70202288,N,03/11/18,_SYS00000004814,TD 3021737229,,,INR,Y,2300000
70202217,N,16/10/18,SC-7717,Oriental Motor India Pvt. Ltd.,,RTGS Material  will get ready after 1 week towards Po No 40211433 inq no 28009 this is for APPLIED S.P.RS.110071/- B.P.RS.103066/- MARGIN RS.7005/- (6.36%),INR,Y,121618
70202289,N,26/11/18,_SYS00000004788,TD 3022428039,,,INR,Y,2620000
70202290,N,30/11/18,_SYS00000004779,TD 3022237614,,,INR,Y,3220000
70202291,N,29/12/18,_SYS00000004601,Bank Interest,,,INR,Y,138
70202292,N,08/10/18,1512,Covestro India Pvt. Ltd.,,NEFT 181008196GN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70202293,N,26/12/18,_SYS00000004601,Bank Interest,,,INR,Y,158
70202304,N,15/12/18,_SYS00000004797,TD 3022751309,,,INR,Y,1010000
70202305,N,26/12/18,_SYS00000004793,TD 3022653557,,,INR,Y,980000
70202306,N,24/12/18,_SYS00000004797,TD 3022751309,,,INR,Y,900000
70202308,N,15/12/18,_SYS00000004797,TD 3022751309,,,INR,Y,750000
70202309,N,06/10/18,SC-8779,Saikripa Foods Services Pvt. Ltd.,,"RTGS towards PO No. 40211345, Inq No. 27530, This is for Applied Materials India Pvt Ltd., S.P. Rs. 11,365.62, B.P.Rs. 10,570/-, Margin Rs. 795.62 (7.00%)",INR,Y,12473
70202310,N,01/10/18,SC-8331,Indian Institute of Technology Bombay,,RTGS Material ready towards Po NO 40211295 inq no 27468 this is for APPLIED S.P.RS.34042/- B.P.RS.32000/- MARGIN RS.2042/- (6%),INR,Y,37760
70202311,N,05/12/18,_SYS00000004790,TD 3022616945,,,INR,Y,360000
70202307,N,29/10/18,SC-9253,Sigma Search Lights Ltd.,,RTGS  Advance towards Material get ready within 3 week Po NO 40610471 inq no 27441 this is for GE T&D S.P.RS.30949/- B.P.RS.26360/- MARGIN RS.4589/- (14.82%) SIGMA SEARCH - Reverse Entry,INR,Y,6590
70202312,N,11/12/18,_SYS00000004793,TD 3022653557,,,INR,Y,330000
70202313,N,26/12/18,_SYS00000004794,TD 3022735716,,,INR,Y,130000
70202314,N,29/12/18,_SYS00000004825,TD 3022573374,,,INR,Y,50000
70202315,N,11/12/18,_SYS00000004826,TD 3022700722,,,INR,Y,100000
70202316,N,28/12/18,_SYS00000004827,TD 3022939324,,,INR,Y,180000
70202317,N,18/12/18,_SYS00000004828,TD 3022802135,,,INR,Y,590000
70202318,N,19/12/18,_SYS00000004828,TD 3022802135,,,INR,Y,710000
70202319,N,20/12/18,_SYS00000004828,TD 3022802135,,,INR,Y,780000
70202320,N,28/12/18,_SYS00000004825,TD 3022573374,,,INR,Y,1110000
70202321,N,21/12/18,_SYS00000004828,TD 3022802135,,,INR,Y,1150000
70202322,N,24/12/18,_SYS00000004828,TD 3022802135,,,INR,Y,1380000
70202323,N,26/12/18,_SYS00000004825,TD 3022573374,,,INR,Y,1430000
70202324,N,26/04/18,349,Trident Computer Resources Inc.,,Being USD 3551.8 @67.0535Received from Trident towards Inv No 20210076 dt:19/04/2018,USD,Y,238160.62
70202325,N,26/04/18,SC-02269,Cameron Flow,,Being Amount  return back usd 105.00 correspondance bank charges deducted from our account,USD,N,0
70202326,N,28/12/18,580,GE T and D India Ltd.,,NEFT CITIN18970976601 GE T D INDIA LIMITED FSSC,INR,Y,27407.56
70202327,N,03/01/19,773,Piramal Enterprises Ltd.,,NEFT N003190717963658 PIRAMAL ENTERPRISES LIMITED,INR,N,0
70202328,N,03/01/19,463,Cargill India Pvt. Ltd.,,NEFT 190102MBAGN00010 CARGILL INDIA PRIVATELIMITE,INR,N,0
70202329,N,03/01/19,463,Cargill India Pvt. Ltd.,,NEFT 190103ISLGN00071 CARGILL INDIA PRIVATELIMITE,INR,N,0
70202330,N,03/01/19,966,Beckman Coulter India Pvt. Ltd.,,NEFT CITIN19902258545 BECKMAN COULTER INDIA PVT L,INR,N,0
70202331,N,03/01/19,1932,Bituflex Shipping And Trading LLP,,RTGS INDBR22019010300703754 BITUFLEX SHIPPING A♠,INR,Y,600000
70202332,N,03/01/19,635,Raymond Apparel Ltd.,,NEFT N003190718078888 RAYMOND APPAREL LIMITED,INR,N,0
70202333,N,29/12/18,136,GE Power India Ltd.,,,INR,Y,1709999
70202336,N,05/11/18,_SYS00000004258,Cash-in-hand,,,INR,Y,20000
70202337,N,30/11/18,SC-01822,Sawalka Kel Pvt. Ltd.,,RTGS Material ready towards Po No 40211306 inq no 27580 this is for GE DIESEL S.P.RS.145136/- B.P.RS.123416/- MARGIN RS.21720/- (14.96%)-NEFT RTN KKBK183331740340 ACCOUNT DOES NOT EXIST,INR,N,0
70202338,N,04/01/19,580,GE T and D India Ltd.,,NEFT CITIN19902287925 GE T D INDIA LIMITED FSSC,INR,N,0
70202335,N,04/01/19,998,Godrej and Boyce Manufacturing Co. Ltd.,,NEFT CITIN19902256790 G B M C L PAYMENT TO SUPPLI,INR,N,0
70202339,N,29/11/18,14,Survival Systems India,,"CH NO 639321 Being Amount received towards Inv no 20211325,20211335,20211371,20211409,20211424,20211433,20211435",INR,Y,540589
70202340,N,04/01/19,1590,Graziano Trasmissioni India Pvt. Ltd.,,NEFT 190104955GN00201 GRAZIANO TRASMISSIONIINDIA,INR,N,0
70202341,N,04/01/19,1,GE India Industrial Pvt. Ltd.,,RTGS HSBCR22019010406208741 GE INDIA INDUSTRIAL,INR,N,0
70202342,N,20/11/18,_SYS00000004786,TD 3022384257,,,INR,Y,1500000
70202343,N,22/11/18,_SYS00000004251,Kotak - CA - 695011007831,,Ch NO 000137 Being funds transfer from Partnership (Kotak) to Pvt Ltd (KOTAK BANK),INR,Y,1650000
70202344,N,01/11/18,_SYS00000004251,Kotak - CA - 695011007831,,Ch NO 000135 Being funds transfer from Partnership (Kotak) to Pvt Ltd (KOTAK BANK),INR,Y,7900000
70202345,N,04/01/19,463,Cargill India Pvt. Ltd.,,NEFT 190104328GN00108 CARGILL INDIA PRIVATELIMITE,INR,Y,44868.32
70202346,N,05/01/19,244,MetaStar,,NEFT AXIR190052250310 META STAR,INR,Y,130778
70202347,N,05/01/19,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT AXIR190052250310 META STAR,INR,N,0
70202348,N,05/01/19,1932,Bituflex Shipping And Trading LLP,,RTGS INDBR22019010500716166 BITUFLEX SHIPPING A,INR,Y,1000000
70202349,N,07/01/19,1586,Troikaa Pharmaceuticals Ltd.,,ch no 733680 being amount received from TROIKAA PHARMA,INR,N,0
70202350,N,07/01/19,1678,IndiaFIRST Robotics,,NEFT N007190721081969 INDIAFIRST ROBOTICS,INR,N,0
70202353,N,08/01/19,_SYS00000004830,TD 3023126993,,,INR,Y,3590000
70202351,N,07/01/19,1485,GHCL Ltd.,,NEFT SBIN919007473899 GHCL LTD,INR,N,0
70202354,N,01/01/19,_SYS00000004829,TD 3023010425,,,INR,Y,3060000
70202352,N,07/01/19,568,Huntsman International India Pvt Ltd,,NEFT CITIN19903791179 HUNTSMAN INTNL IPL TE DIV,INR,N,0
70202356,N,10/01/19,_SYS00000004830,TD 3023126993,,,INR,Y,1450000
70202355,N,07/01/19,155,Henkel Adhesive Technologies India Pvt. Ltd.,,NEFT 190107413GN00036 HENKEL ADHESIVES TECHNO LOG,INR,N,0
70202357,N,01/01/19,_SYS00000004825,TD 3022573374,,,INR,Y,840000
70202359,N,10/01/19,_SYS00000004831,TD 3023160294,,,INR,Y,510000
70202360,N,04/01/19,_SYS00000004805,TD 3023068876,,,INR,Y,390000
70202358,N,07/01/19,207976,Crystal Impex Ltd.,,RTGS ORBCR52019010700051010 CRYSTAL IMPEX LTD,INR,Y,1109602.42
70202362,N,10/01/19,_SYS00000004832,TD 3023100717,,,INR,Y,130000
70202361,N,07/01/19,198,J S Equipments,,RTGS UBINR52019010700009598 J S EQUIPMENTS,INR,Y,1323827
70202363,N,01/01/19,SC-9270,Kotak Mahindra Bank Ltd.,,,INR,Y,3210
70202364,N,08/01/19,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20190108856817 HYOSUNG T AND D INDIA PVT LTD☺,INR,N,0
70202366,N,08/01/19,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20190108856816 HYOSUNG T AND D INDIA PVT LTD,INR,N,0
70202365,N,08/01/19,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT 20190108856817 HYOSUNG T AND D INDIA PVT LTD☺,INR,N,0
70202367,N,08/01/19,20,Kirloskar Corrocoat Pvt. Ltd.,,NEFT CMS1003562457 KIRLOSKAR CORROCOAT PVT LTD,INR,N,0
70202368,N,08/01/19,166,Hyosung T and D India Pvt. Ltd.,,NEFT 20190108856815 HYOSUNG T AND D INDIA PVT LTD,INR,N,0
70202370,N,08/01/19,3,Cummins India Ltd.,,NEFT N008190722127308 CUMMINS INDIA LTD,INR,N,0
70202369,N,08/01/19,129,GE Diesel Locomotive Pvt. Ltd.,,NEFT HSBCN19008075666 GE DIESEL LOCOMOTIVE PRIVAT,INR,Y,26739
70202371,N,08/01/19,180,Ingersoll Rand (India) Ltd.,,NEFT CITIN19904398063 INGERSOLL RAND INDIA LIMITE,INR,N,0
70202372,N,09/01/19,1512,Covestro India Pvt. Ltd.,,NEFT 190109338GN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70202373,N,09/01/19,463,Cargill India Pvt. Ltd.,,NEFT 190109AJ3GN00031 CARGILL INDIA PRIVATELIMITE,INR,N,0
70202374,N,09/01/19,129,GE Diesel Locomotive Pvt. Ltd.,,NEFT HSBCN19009174634 GE DIESEL LOCOMOTIVE PRIVAT,INR,N,0
70202375,N,09/01/19,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0186596 M S CUMMINS TECHNOLO,INR,N,0
70202376,N,10/01/19,463,Cargill India Pvt. Ltd.,,NEFT 190110194GN00064 CARGILL INDIA PRIVATELIMITE◘,INR,N,0
70202377,N,10/01/19,207976,Crystal Impex Ltd.,,NEFT SAA64982623 CRYSTAL IMPEX LTD,INR,Y,104681
70202378,N,10/01/19,198,J S Equipments,,RTGS UBINR52019011000309725 J S EQUIPMENTS,INR,Y,500000
70202379,N,11/01/19,125,Flipkart Internet Pvt. Ltd.,,NEFT 190111126GN00163 FLIPKART INTERNET P LTD INT,INR,Y,3106.88
70202380,N,11/01/19,1742,Cummins Technologies India Pvt. Ltd. - Recon India,,NEFT SIN05451Q0186938 M S CUMMINS TECHNOLO,INR,N,0
70202381,N,11/01/19,4,Applied Materials India Pvt. Ltd.,,NEFT CITIN19905766369 APPLIED MATERIALS INDIA PVT,INR,N,0
70202383,N,08/01/19,273,PNP Maritime Services Pvt. Ltd.,,,INR,N,0
70202384,N,10/01/19,207708,Central Garden Complex Condominium,,2612,INR,Y,0.35
70202386,N,07/01/19,34,Amazon Seller Services Pvt. Ltd.,,NEFT 190107403GN02204 AMAZON PAY IND PVT LTD INT☺,INR,Y,1531.55
70202387,N,10/01/19,34,Amazon Seller Services Pvt. Ltd.,,IMPS from Amazon Sell Ref 901014065359,INR,Y,246.2
70202385,N,03/01/19,34,Amazon Seller Services Pvt. Ltd.,,IMPS from Amazon Sell Ref 900314186892,INR,Y,1972.04
70202388,N,09/01/19,SC-00726,Safety Solutions,,IMPS from SAFETY SOLU Ref 900916356544,INR,Y,4809
70202389,N,07/01/19,1687,Henkel Polybit Industries Ltd.,,BEING AMT RECEIVED TOWARDS INV NO 20211058 USD 12384.92@69.722,USD,N,0
70202390,N,29/08/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1821383,INR,N,0
70202391,N,26/09/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from henkel through FRN NO 796GFC1823732,INR,Y,396.48
70202392,N,17/10/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1825711,INR,N,0
70202393,N,19/10/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1825711,INR,N,0
