#,Date,Customer,Due Date,Document Status,Branch,Document Total,Canceled,Document Type,Inside Sales Owner,Order Number,Project,Document Total (FC),Document Total (SC),Tax Amount (SC)
21210049,14-Aug-2018,Piramal Enterprises Ltd.,14-Aug-2018,Closed,TamilNadu,3068,No,I,Puja Pawar,,26085,0,3068,468
21210050,18-Aug-2018,Piramal Enterprises Ltd.,18-Aug-2018,Closed,TamilNadu,9626.31,No,I,Puja Pawar,,25947,0,9626.31,1468.42
21210051,18-Aug-2018,Piramal Enterprises Ltd.,18-Aug-2018,Closed,TamilNadu,8829.4,No,I,Puja Pawar,,26085,0,8829.4,1346.86
21210052,20-Aug-2018,Piramal Enterprises Ltd.,20-Aug-2018,Closed,TamilNadu,4276.49,No,I,Puja Pawar,,26315,0,4276.49,652.34
21210053,20-Aug-2018,Piramal Enterprises Ltd.,20-Aug-2018,Closed,TamilNadu,949.68,No,I,Puja Pawar,,26167,0,949.68,144.88
21210054,20-Aug-2018,Piramal Enterprises Ltd.,20-Aug-2018,Closed,TamilNadu,8732,No,I,Puja Pawar,,25724,0,8732,1332
21210055,20-Aug-2018,Piramal Enterprises Ltd.,20-Aug-2018,Closed,TamilNadu,3039.97,No,I,Puja Pawar,,26257,0,3039.97,463.72
21210056,21-Aug-2018,Piramal Enterprises Ltd.,21-Aug-2018,Closed,TamilNadu,8322.87,No,I,Puja Pawar,,26204,0,8322.87,1269.6
21210057,22-Aug-2018,Piramal Enterprises Ltd.,22-Aug-2018,Closed,TamilNadu,74524.08,No,I,Puja Pawar,,26201,0,74524.08,11368.08
21210058,24-Aug-2018,Johoku Manufacturing Pvt. Ltd.,24-Aug-2018,Open,TamilNadu,9826.38,No,I,Sarika Tanawade,,16595,0,9826.38,1498.94
21210059,28-Aug-2018,Piramal Enterprises Ltd.,28-Aug-2018,Closed,TamilNadu,39117,No,I,Puja Pawar,,25598,0,39117,5967
21210060,28-Aug-2018,Piramal Enterprises Ltd.,28-Aug-2018,Closed,TamilNadu,21044.12,No,I,Puja Pawar,,26506,0,21044.12,3210.12
21210061,03-Sep-2018,Piramal Enterprises Ltd.,03-Sep-2018,Closed,TamilNadu,1799.5,No,I,Puja Pawar,,26366,0,1799.5,274.5
21210062,05-Sep-2018,Piramal Enterprises Ltd.,05-Sep-2018,Closed,TamilNadu,66421.17,No,I,Puja Pawar,,26574,0,66421.17,10132.04
21210063,07-Sep-2018,Piramal Enterprises Ltd.,07-Sep-2018,Closed,TamilNadu,9204,No,I,Puja Pawar,,26506,0,9204,1404
21210064,08-Sep-2018,Piramal Enterprises Ltd.,08-Sep-2018,Closed,TamilNadu,89451.08,No,I,Puja Pawar,,25601,0,89451.08,13645.08
21210065,18-Sep-2018,Piramal Enterprises Ltd.,18-Sep-2018,Closed,TamilNadu,976,No,I,Puja Pawar,,26880,0,976,81
21210066,18-Sep-2018,Piramal Enterprises Ltd.,18-Sep-2018,Closed,TamilNadu,14958.42,No,I,Puja Pawar,,26970,0,14958.42,1809.42
21210067,26-Sep-2018,Johoku Manufacturing Pvt. Ltd.,26-Sep-2018,Closed,TamilNadu,16148.82,No,I,Sarika Tanawade,,16595,0,16148.82,2463.38
21210068,03-Oct-2018,Piramal Enterprises Ltd.,03-Oct-2018,Closed,TamilNadu,3050.3,No,I,Puja Pawar,,27165,0,3050.3,465.3
21210069,03-Oct-2018,Piramal Enterprises Ltd.,03-Oct-2018,Closed,TamilNadu,2239.06,No,I,Puja Pawar,,27489,0,2239.06,341.56
21210070,03-Oct-2018,Piramal Enterprises Ltd.,03-Oct-2018,Closed,TamilNadu,1558.66,No,I,Puja Pawar,,27030,0,1558.66,237.76
21210071,04-Oct-2018,Piramal Enterprises Ltd.,04-Oct-2018,Closed,TamilNadu,613.6,No,I,Puja Pawar,,27165,0,613.6,93.6
21210072,08-Oct-2018,Piramal Enterprises Ltd.,08-Oct-2018,Closed,TamilNadu,3587.8,No,I,Puja Pawar,,27489,0,3587.8,547.3
21210073,09-Oct-2018,Piramal Enterprises Ltd.,09-Oct-2018,Closed,TamilNadu,1087.24,No,I,Puja Pawar,,26981,0,1087.24,165.86
21210074,10-Oct-2018,Piramal Enterprises Ltd.,10-Oct-2018,Closed,TamilNadu,166.6,No,I,Puja Pawar,,27235,0,166.6,25.42
21210075,10-Oct-2018,Piramal Enterprises Ltd.,10-Oct-2018,Closed,TamilNadu,52696.26,No,I,Puja Pawar,,27239,0,52696.26,6896.26
21210076,11-Oct-2018,Piramal Enterprises Ltd.,11-Oct-2018,Closed,TamilNadu,23129.25,No,I,Puja Pawar,,27165,0,23129.25,3528.18
21210077,16-Oct-2018,Piramal Enterprises Ltd.,16-Oct-2018,Closed,TamilNadu,7504.8,No,I,Puja Pawar,,27727,0,7504.8,1144.8
21210078,16-Oct-2018,Piramal Enterprises Ltd.,16-Oct-2018,Open,TamilNadu,45640.46,No,I,Puja Pawar,,27709,0,45640.46,6962.12
21210079,23-Oct-2018,Piramal Enterprises Ltd.,23-Oct-2018,Open,TamilNadu,147500,No,I,Puja Pawar,,25005,0,147500,22500
21210080,29-Oct-2018,Piramal Enterprises Ltd.,29-Oct-2018,Open,TamilNadu,3045.63,No,I,Puja Pawar,,27881,0,3045.63,464.58
21210081,29-Oct-2018,Piramal Enterprises Ltd.,29-Oct-2018,Open,TamilNadu,3068,No,I,Puja Pawar,,28003,0,3068,468
21210082,29-Oct-2018,Piramal Enterprises Ltd.,29-Oct-2018,Open,TamilNadu,6903,No,I,Puja Pawar,,27995,0,6903,1053
21210083,29-Oct-2018,Piramal Enterprises Ltd.,29-Oct-2018,Open,TamilNadu,54208.26,No,I,Puja Pawar,,28039,0,54208.26,7058.26
21210084,31-Oct-2018,Piramal Enterprises Ltd.,31-Oct-2018,Open,TamilNadu,1832.52,No,I,Puja Pawar,,28409,0,1832.52,279.54
21210085,14-Nov-2018,Piramal Enterprises Ltd.,14-Nov-2018,Open,TamilNadu,206267.27,No,I,Puja Pawar,,28479,0,206267.27,22100.06
21210086,19-Nov-2018,Piramal Enterprises Ltd.,19-Nov-2018,Closed,TamilNadu,1512,No,I,Puja Pawar,,27239,0,1512,162
21210087,19-Nov-2018,Piramal Enterprises Ltd.,19-Nov-2018,Closed,TamilNadu,504,No,I,Puja Pawar,,26970,0,504,54
21210088,19-Nov-2018,Piramal Enterprises Ltd.,19-Nov-2018,Closed,TamilNadu,1256.48,No,I,Puja Pawar,,28218,0,1256.48,191.68
21210089,20-Nov-2018,Piramal Enterprises Ltd.,20-Nov-2018,Closed,TamilNadu,12794.46,No,I,Puja Pawar,,28479,0,12794.46,1772.46
21210090,20-Nov-2018,Piramal Enterprises Ltd.,20-Nov-2018,Closed,TamilNadu,10345.44,No,I,Puja Pawar,,28613,0,10345.44,1356.94
21210091,20-Nov-2018,Piramal Enterprises Ltd.,20-Nov-2018,Closed,TamilNadu,306.8,No,I,Puja Pawar,,27489,0,306.8,46.8
21210092,21-Nov-2018,Piramal Enterprises Ltd.,21-Nov-2018,Closed,TamilNadu,57664,No,I,Puja Pawar,,28892,0,57664,12614
21210093,21-Nov-2018,Piramal Enterprises Ltd.,21-Nov-2018,Closed,TamilNadu,1665.92,No,I,Puja Pawar,,28613,0,1665.92,254.12
21210094,28-Nov-2018,Piramal Enterprises Ltd.,28-Nov-2018,Closed,TamilNadu,10231.86,No,I,Puja Pawar,,28414,0,10231.86,1560.8
21210095,29-Nov-2018,Piramal Enterprises Ltd.,29-Nov-2018,Closed,TamilNadu,5995.6,No,I,Puja Pawar,,28967,0,5995.6,675.6
21210096,29-Nov-2018,Piramal Enterprises Ltd.,29-Nov-2018,Closed,TamilNadu,4248,No,I,Mrunal Malkar,,29186,0,4248,648
21210097,30-Nov-2018,Piramal Enterprises Ltd.,30-Nov-2018,Closed,TamilNadu,20463.6,No,I,Puja Pawar,,28682,0,20463.6,2643.6
21210098,01-Dec-2018,Piramal Enterprises Ltd.,01-Dec-2018,Closed,TamilNadu,775.4,No,I,Puja Pawar,,28972,0,775.4,50.4
21210099,01-Dec-2018,Piramal Enterprises Ltd.,01-Dec-2018,Closed,TamilNadu,379960,No,I,Puja Pawar,,28887,0,379960,57960
21210100,01-Dec-2018,Piramal Enterprises Ltd.,01-Dec-2018,Open,TamilNadu,41300,No,I,Puja Pawar,,28888,0,41300,6300
21210101,04-Dec-2018,Piramal Enterprises Ltd.,04-Dec-2018,Open,TamilNadu,4802.6,No,I,Mrunal Malkar,,29280,0,4802.6,732.6
21210102,04-Dec-2018,Piramal Enterprises Ltd.,04-Dec-2018,Open,TamilNadu,3842.08,No,I,Mrunal Malkar,,29108,0,3842.08,586.08
21210103,04-Dec-2018,Piramal Enterprises Ltd.,04-Dec-2018,Open,TamilNadu,45432.58,No,I,Puja Pawar,,29020,0,45432.58,6348.58
21210104,06-Dec-2018,Piramal Enterprises Ltd.,06-Dec-2018,Open,TamilNadu,21948,No,I,Puja Pawar,,27810,0,21948,3348
21210105,06-Dec-2018,Piramal Enterprises Ltd.,06-Dec-2018,Open,TamilNadu,1227.2,No,I,Mrunal Malkar,,29280,0,1227.2,187.2
21210106,06-Dec-2018,Piramal Enterprises Ltd.,06-Dec-2018,Open,TamilNadu,5129.6,No,I,Puja Pawar,,28967,0,5129.6,549.6
21210107,06-Dec-2018,Piramal Enterprises Ltd.,06-Dec-2018,Open,TamilNadu,10259.2,No,I,Puja Pawar,,28682,0,10259.2,1099.2
21210108,06-Dec-2018,Piramal Enterprises Ltd.,06-Dec-2018,Open,TamilNadu,8976.8,No,I,Puja Pawar,,29020,0,8976.8,961.8
21210109,15-Dec-2018,Flextronics Technologies India Pvt. Ltd.,15-Dec-2018,Open,TamilNadu,6796.8,No,I,Kartik Pai,,29830,0,6796.8,1036.8
21210110,21-Dec-2018,Piramal Enterprises Ltd.,21-Dec-2018,Open,TamilNadu,15861.56,No,I,Mrunal Malkar,,29410,0,15861.56,2419.56
21210111,21-Dec-2018,Piramal Enterprises Ltd.,21-Dec-2018,Open,TamilNadu,76900,No,I,Puja Pawar,,28941,0,76900,0
21210112,24-Dec-2018,Piramal Enterprises Ltd.,24-Dec-2018,Open,TamilNadu,3655.94,No,I,Puja Pawar,,27489,0,3655.94,557.7
21210113,26-Dec-2018,Piramal Enterprises Ltd.,26-Dec-2018,Open,TamilNadu,32597.5,No,I,Mrunal Malkar,,29280,0,32597.5,4972.5
21210114,28-Dec-2018,Piramal Enterprises Ltd.,28-Dec-2018,Open,TamilNadu,1715.9,No,I,Mrunal Malkar,,29171,0,1715.9,261.74
21210115,02-Jan-2019,Piramal Enterprises Ltd.,02-Jan-2019,Open,TamilNadu,34205.88,No,I,Mrunal Malkar,,29810,0,34205.88,7482.54
21210116,04-Jan-2019,Piramal Enterprises Ltd.,04-Jan-2019,Open,TamilNadu,55737.3,No,I,Mrunal Malkar,,29849,0,55737.3,8502.3
21210117,07-Jan-2019,Piramal Enterprises Ltd.,07-Jan-2019,Open,TamilNadu,955.8,No,I,Mrunal Malkar,,29171,0,955.8,145.8
21210118,08-Jan-2019,Piramal Enterprises Ltd.,08-Jan-2019,Open,TamilNadu,10413.5,No,I,Mrunal Malkar,,29992,0,10413.5,1588.5
21210119,10-Jan-2019,Piramal Enterprises Ltd.,10-Jan-2019,Open,TamilNadu,66955.56,No,I,Dipali Ghanvat,,29809,0,66955.56,10213.56
21210120,11-Jan-2019,Piramal Enterprises Ltd.,11-Jan-2019,Closed,TamilNadu,85923.95,Yes,I,Mrunal Malkar,,29725,0,85923.95,12050.94
21210121,15-Jan-2019,Piramal Enterprises Ltd.,15-Jan-2019,Open,TamilNadu,172992,No,I,Mrunal Malkar,,29917,0,172992,37842
21210122,16-Jan-2019,Piramal Enterprises Ltd.,16-Jan-2019,Open,TamilNadu,85557.65,No,I,Mrunal Malkar,,29725,0,85557.65,11684.64
21210123,24-Jan-2019,Piramal Enterprises Ltd.,24-Jan-2019,Open,TamilNadu,36207.24,No,I,Mrunal Malkar,,30357,0,36207.24,5523.12
21210124,24-Jan-2019,Piramal Enterprises Ltd.,24-Jan-2019,Open,TamilNadu,40756.2,No,I,Mrunal Malkar,,30533,0,40756.2,5227.7
21210125,25-Jan-2019,Piramal Enterprises Ltd.,25-Jan-2019,Open,TamilNadu,182685.79,No,I,Mrunal Malkar,,29585,0,182685.79,27867.34
21210126,28-Jan-2019,Piramal Enterprises Ltd.,28-Jan-2019,Open,TamilNadu,2159.4,No,I,Mrunal Malkar,,30071,0,2159.4,329.4
21210127,28-Jan-2019,Piramal Enterprises Ltd.,28-Jan-2019,Open,TamilNadu,16346.54,No,I,Mrunal Malkar,,30533,0,16346.54,2493.54
21210128,29-Jan-2019,Piramal Enterprises Ltd.,29-Jan-2019,Open,TamilNadu,55940.88,No,I,Mrunal Malkar,,29171,0,55940.88,8533.36
21210129,01-Feb-2019,Piramal Enterprises Ltd.,01-Feb-2019,Closed,TamilNadu,57437.42,No,I,Mrunal Malkar,,29771,0,57437.42,8761.64
21210130,01-Feb-2019,Piramal Enterprises Ltd.,01-Feb-2019,Open,TamilNadu,25225.82,No,I,Mrunal Malkar,,30665,0,25225.82,3848
21210131,04-Feb-2019,Piramal Enterprises Ltd.,04-Feb-2019,Open,TamilNadu,93739.53,No,I,Sanjeev Shukla,,29935,0,93739.53,12271.86
21210132,04-Feb-2019,Covestro India Pvt. Ltd.,06-Mar-2019,Open,TamilNadu,3150,No,I,Mustafa Kanchwala,,31167,0,3150,150
21210133,05-Feb-2019,Piramal Enterprises Ltd.,05-Feb-2019,Open,TamilNadu,20748.38,No,I,Mrunal Malkar,,30430,0,20748.38,2834.38
21210134,12-Feb-2019,Piramal Enterprises Ltd.,12-Feb-2019,Open,TamilNadu,31057.6,No,I,Mrunal Malkar,,30255,0,31057.6,4737.6
21210135,12-Feb-2019,Piramal Enterprises Ltd.,12-Feb-2019,Closed,TamilNadu,1298,No,I,Mrunal Malkar,,30682,0,1298,198
21210136,14-Feb-2019,Piramal Enterprises Ltd.,14-Feb-2019,Open,TamilNadu,29649.6,No,I,Mrunal Malkar,,31575,0,29649.6,3579.1
21210137,15-Feb-2019,Piramal Enterprises Ltd.,15-Feb-2019,Closed,TamilNadu,104330.59,No,I,Puja Pawar,,27884,0,104330.59,15914.82
21210138,20-Feb-2019,Piramal Enterprises Ltd.,20-Feb-2019,Open,TamilNadu,32400.92,No,I,Mrunal Malkar,,31214,0,32400.92,3526.92
21210139,05-Mar-2019,Piramal Enterprises Ltd.,05-Mar-2019,Open,TamilNadu,7204.8,No,I,Mrunal Malkar,,31807,0,7204.8,919.8
21210140,06-Mar-2019,Piramal Enterprises Ltd.,06-Mar-2019,Open,TamilNadu,49523.72,No,I,Mrunal Malkar,,32020,0,49523.72,5306.12
21210141,07-Mar-2019,Piramal Enterprises Ltd.,07-Mar-2019,Open,TamilNadu,112090.06,No,I,Mrunal Malkar,,29771,0,112090.06,17098.48
21210142,07-Mar-2019,Flextronics Technologies India Pvt. Ltd.,07-Mar-2019,Open,TamilNadu,6796.8,No,I,Kartik Pai,,32375,0,6796.8,1036.8
21210143,07-Mar-2019,Piramal Enterprises Ltd.,07-Mar-2019,Open,TamilNadu,849.6,No,I,Mrunal Malkar,,31708,0,849.6,129.6
21210144,08-Mar-2019,Piramal Enterprises Ltd.,08-Mar-2019,Open,TamilNadu,1926.43,No,I,Mrunal Malkar,,31365,0,1926.43,252.68
21210145,08-Mar-2019,Piramal Enterprises Ltd.,08-Mar-2019,Open,TamilNadu,114403.29,No,I,Mrunal Malkar,,30664,0,114403.29,14201.32
21210146,14-Mar-2019,Piramal Enterprises Ltd.,14-Mar-2019,Open,TamilNadu,2841.44,No,I,Mrunal Malkar,,31962,0,2841.44,433.44
21210147,14-Mar-2019,Piramal Enterprises Ltd.,14-Mar-2019,Open,TamilNadu,2542.32,No,I,Mrunal Malkar,,32215,0,2542.32,387.82
21210148,15-Mar-2019,Piramal Enterprises Ltd.,15-Mar-2019,Open,TamilNadu,18035.26,No,I,Mrunal Malkar,,30372,0,18035.26,2751.14
21210149,18-Mar-2019,Piramal Enterprises Ltd.,18-Mar-2019,Open,TamilNadu,33530.64,No,I,Mrunal Malkar,,31559,0,33530.64,5114.86
21210150,18-Mar-2019,Piramal Enterprises Ltd.,18-Mar-2019,Open,TamilNadu,2478,No,I,Mrunal Malkar,,31962,0,2478,378
21210151,19-Mar-2019,Piramal Enterprises Ltd.,19-Mar-2019,Open,TamilNadu,45593.5,No,I,Mrunal Malkar,,31649,0,45593.5,6125.5
21210152,22-Mar-2019,Piramal Enterprises Ltd.,22-Mar-2019,Open,TamilNadu,237437.24,No,I,Mrunal Malkar,,31962,0,237437.24,36219.24
21210153,22-Mar-2019,Piramal Enterprises Ltd.,21-May-2019,Open,TamilNadu,10686.24,No,I,Mrunal Malkar,,32586,0,10686.24,1158.24
21210154,26-Mar-2019,Piramal Enterprises Ltd.,26-Mar-2019,Open,TamilNadu,101231.57,No,I,Puja Pawar,,28682,0,101231.57,15442.1
21210155,27-Mar-2019,Piramal Enterprises Ltd.,27-Mar-2019,Open,TamilNadu,306.8,No,I,Mrunal Malkar,,31531,0,306.8,46.8
21210156,28-Mar-2019,Piramal Enterprises Ltd.,28-Mar-2019,Open,TamilNadu,44409.75,No,I,Mrunal Malkar,,29585,0,44409.75,0
21210157,29-Mar-2019,Piramal Enterprises Ltd.,29-Mar-2019,Open,TamilNadu,3229.42,No,I,Mrunal Malkar,,32215,0,3229.42,492.62
21210158,29-Mar-2019,Piramal Enterprises Ltd.,29-Mar-2019,Open,TamilNadu,3229.42,No,I,Mrunal Malkar,,31708,0,3229.42,492.62
21210159,30-Mar-2019,Piramal Enterprises Ltd.,29-May-2019,Open,TamilNadu,25868.28,No,I,Mrunal Malkar,,32589,0,25868.28,3002.28
21210160,30-Mar-2019,Piramal Enterprises Ltd.,29-May-2019,Open,TamilNadu,8886.4,No,I,Mrunal Malkar,,32608,0,8886.4,1211.4
21210161,30-Mar-2019,Piramal Enterprises Ltd.,29-May-2019,Open,TamilNadu,259.6,No,I,Mrunal Malkar,,32989,0,259.6,39.6
21310001,31-Jul-2018,Galiakotwala Engineering Co. Pvt. Ltd.,31-Jul-2018,Open,Maharashtra,19863132.4,No,I,Rajani Kyatham,,12443,0,19863132.4,3029969.35
21410001,13-May-2018,Bulk MRO Industrial Supply Pvt. Ltd.,13-May-2018,Closed,Maharashtra,205.89,Yes,I,,,,0,205.89,31.41
21410002,21-May-2018,Bulk MRO Industrial Supply Pvt. Ltd.,21-May-2018,Closed,Maharashtra,1855.64,Yes,I,,,,0,1855.64,283.07
21410003,22-May-2018,Bulk MRO Industrial Supply Pvt. Ltd.,22-May-2018,Closed,Maharashtra,789.11,Yes,I,,,,0,789.11,120.37
21410004,29-May-2018,Bulk MRO Industrial Supply Pvt. Ltd.,28-Jun-2018,Closed,Maharashtra,29425.07,Yes,I,,,,0,29425.07,4488.57
21410005,05-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,05-Jun-2018,Closed,Maharashtra,83094.42,Yes,I,,,,0,83094.42,12675.42
21410006,11-Apr-2018,Bulk MRO Industrial Supply Pvt. Ltd.,11-Apr-2018,Closed,Maharashtra,3879.84,Yes,I,,,,0,3879.84,591.84
21410007,23-Apr-2018,Bulk MRO Industrial Supply Pvt. Ltd.,23-Apr-2018,Closed,Maharashtra,41630.4,Yes,I,,,,0,41630.4,6350.4
21410008,12-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,12-Jun-2018,Closed,Maharashtra,3687.5,Yes,I,,,,0,3687.5,562.5
21410009,18-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,18-Jun-2018,Closed,Maharashtra,821280,Yes,I,,,,0,821280,125280
21410010,19-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Jun-2018,Closed,Maharashtra,129029.68,Yes,I,,,,0,129029.68,19682.52
21410011,18-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,18-Jun-2018,Closed,Maharashtra,821280,Cancellation,I,,,,0,821280,125280
21410012,26-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,26-Jun-2018,Closed,Maharashtra,2513.4,Yes,I,,,,0,2513.4,383.4
21410013,28-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,28-Jun-2018,Closed,Maharashtra,1117.58,Yes,I,,,,0,1117.58,170.48
21410014,28-Jun-2018,Bulk MRO Industrial Supply Pvt. Ltd.,28-Jun-2018,Closed,Maharashtra,32909.13,Yes,I,,,,0,32909.13,5020.03
21410015,09-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,09-Jul-2018,Closed,Maharashtra,6428.99,No,I,,,,0,6428.99,980.69
21410016,17-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,17-Jul-2018,Closed,Maharashtra,10860.5,No,I,,,,0,10860.5,1378.5
21410017,17-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,17-Jul-2018,Closed,Maharashtra,4602,No,I,,,,0,4602,702
21410018,18-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,18-Jul-2018,Closed,Maharashtra,1986822.14,Yes,I,,,,0,1986822.14,434617.34
21410019,18-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,18-Jul-2018,Closed,Maharashtra,1986822.14,Cancellation,I,,,,0,1986822.14,434617.34
21410020,18-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,18-Jul-2018,Closed,Maharashtra,1831601.66,No,I,,,,0,1831601.66,279396.86
21410021,19-Jul-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Jul-2018,Closed,Maharashtra,8850,No,I,,,,0,8850,1350
21410022,10-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Aug-2018,Closed,Maharashtra,3704.4,No,I,,,,0,3704.4,176.4
21410023,10-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Aug-2018,Closed,Maharashtra,18974.4,No,I,,,,0,18974.4,2894.4
21410024,10-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Aug-2018,Closed,Maharashtra,8070.1,No,I,,,,0,8070.1,1212.6
21410025,10-Apr-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Apr-2018,Closed,Maharashtra,118519.2,Yes,I,,,,0,118519.2,18079.2
21410026,24-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,8850,No,I,,,,0,8850,1350
21410027,24-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,9826.38,No,I,,,,0,9826.38,1498.94
21410028,27-Aug-2018,Bulk MRO Industrial Supply Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,12998.88,No,I,,,,0,12998.88,1982.88
21410029,05-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,05-Sep-2018,Closed,Maharashtra,92552.59,No,I,,,,0,92552.59,14118.19
21410030,07-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,07-Sep-2018,Closed,Maharashtra,28202,No,I,,,,0,28202,4302
21410031,07-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,07-Sep-2018,Closed,Maharashtra,241397.2,No,I,,,,0,241397.2,36823.3
21410032,07-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,07-Sep-2018,Closed,Maharashtra,283436,No,I,,,,0,283436,43236
21410033,07-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,07-Sep-2018,Closed,Maharashtra,23788.8,Yes,I,,,,0,23788.8,3628.8
21410034,11-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,11-Sep-2018,Closed,Maharashtra,2854.77,No,I,,,,0,2854.77,435.48
21410035,11-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,11-Sep-2018,Closed,Maharashtra,1122031.03,No,I,,,,0,1122031.03,171157.28
21410036,11-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,11-Sep-2018,Closed,Maharashtra,117260.44,No,I,,,,0,117260.44,17887.19
21410037,12-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,12-Sep-2018,Closed,Maharashtra,20119,No,I,,,,0,20119,3069
21410038,12-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,12-Sep-2018,Closed,Maharashtra,251875.72,No,I,,,,0,251875.72,38421.72
21410039,14-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,14-Sep-2018,Closed,Maharashtra,23788.8,No,I,,,,0,23788.8,3628.8
21410040,07-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,07-Sep-2018,Closed,Maharashtra,23788.8,Cancellation,I,,,,0,23788.8,3628.8
21410041,14-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,14-Sep-2018,Closed,Maharashtra,33523.8,No,I,,,,0,33523.8,5113.8
21410042,19-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Sep-2018,Closed,Maharashtra,201101.51,Yes,I,,,,0,201101.51,30676.51
21410043,19-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Sep-2018,Closed,Maharashtra,17695.28,No,I,,,,0,17695.28,2699.28
21410044,19-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Sep-2018,Closed,Maharashtra,201101.51,Cancellation,I,,,,0,201101.51,30676.51
21410045,19-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,19-Sep-2018,Closed,Maharashtra,23336.27,No,I,,,,0,23336.27,3559.77
21410046,22-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,22-Sep-2018,Closed,Maharashtra,145049.26,No,I,,,,0,145049.26,22126.16
21410047,26-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,26-Sep-2018,Closed,Maharashtra,54280,No,I,,,,0,54280,8280
21410048,29-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,29-Sep-2018,Closed,Maharashtra,119274.4,No,I,,,,0,119274.4,18194.4
21410049,29-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,29-Sep-2018,Closed,Maharashtra,52557.2,No,I,,,,0,52557.2,8017.2
21410050,29-Sep-2018,Bulk MRO Industrial Supply Pvt. Ltd.,29-Sep-2018,Closed,Maharashtra,55082.4,No,I,,,,0,55082.4,8402.4
21410051,05-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,05-Oct-2018,Closed,Maharashtra,2658.3,No,I,,,,0,2658.3,405.5
21410052,05-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,05-Oct-2018,Closed,Maharashtra,24171.36,No,I,,,,0,24171.36,3687.16
21410053,08-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,08-Oct-2018,Closed,Maharashtra,23848.74,No,I,,,,0,23848.74,3637.94
21410054,09-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,09-Oct-2018,Closed,Maharashtra,56467.11,No,I,,,,0,56467.11,8613.63
21410055,10-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Oct-2018,Closed,Maharashtra,22769.6,No,I,,,,0,22769.6,2439.6
21410056,25-Oct-2018,Bulk MRO Industrial Supply Pvt. Ltd.,25-Oct-2018,Closed,Maharashtra,3132.66,No,I,,,,0,3132.66,477.86
21410057,23-Apr-2018,Bulk MRO Industrial Supply Pvt. Ltd.,23-Apr-2018,Closed,Maharashtra,41630.4,Cancellation,I,,,,0,41630.4,6350.4
21410058,10-Apr-2018,Bulk MRO Industrial Supply Pvt. Ltd.,10-Apr-2018,Closed,Maharashtra,118519.2,Cancellation,I,,,,0,118519.2,18079.2
