HSN Desc,HSN Description
78030019,"LEAD BARS, RODS, PROFILES AND WIRE - LEAD BARS, RODS, PROFILES AND WIRE: BARS AND RODS: OTHER"
78030021,"LEAD BARS, RODS, PROFILES AND WIRE - LEAD BARS, RODS, PROFILES AND WIRE: PROFILES: HOLLOW"
78030029,"LEAD BARS, RODS, PROFILES AND WIRE - LEAD BARS, RODS, PROFILES AND WIRE: PROFILES: OTHER"
78030030,"LEAD BARS, RODS, PROFILES AND WIRE - LEAD BARS, RODS, PROFILES AND WIRE: WIRE"
7804,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES"
780411,"SHEETS, STRIP AND FOIL OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.2 MM"
78041110,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES - PLATES, SHEETS, STRIP AND FOIL: SHEETS, STRIP AND FOIL OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.2 MM: SHEETS AND STRIP"
78041120,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES - PLATES, SHEETS, STRIP AND FOIL: SHEETS, STRIP AND FOIL OF A THICKNESS (EXCLUDING ANY BACKING) NOT EXCEEDING 0.2 MM: FOIL"
780419,OTHER
78041910,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES - PLATES, SHEETS, STRIP AND FOIL: OTHER: PLATES"
78041990,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES - PLATES, SHEETS, STRIP AND FOIL: OTHER: OTHER"
78042000,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES : POWDERS AND FLAKES"
7805,OMITTED
78050010,"LEAD TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLING, ELBOWS, SLEEVES) - LEAD TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLING, ELBOWS, SLEEVES): TUBES AND PIPES"
78050020,"LEAD TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLING, ELBOWS, SLEEVES) - LEAD TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLING, ELBOWS, SLEEVES): TUBE OR PIPE FITTINGS"
7806,OTHER ARTICLES OF LEAD
780600,OTHER ARTICLES OF LEAD
78060010,OTHER ARTICLES OF LEAD - OTHER ARTICLES OF LEAD : SANITARY FIXTURES
78060020,OTHER ARTICLES OF LEAD - OTHER ARTICLES OF LEAD : INDIAN LEAD SEALS
78060030,OTHER ARTICLES OF LEAD - OTHER ARTICLES OF LEAD : BLANKS
78060090,OTHER ARTICLES OF LEAD - OTHER ARTICLES OF LEAD : OTHER
7901,"UNWROUGHT ZINC - ZINC, NOT ALLOYED"
79011100,"UNWROUGHT ZINC - ZINC, NOT ALLOYED : CONTAINING BY WEIGHT 99.99% OR MORE OF ZINC"
79011200,"UNWROUGHT ZINC - ZINC, NOT ALLOYED : CONTAINING BY WEIGHT LESS THAN 99.99% OF ZINC"
790120,ZINC ALLOYS
79012010,UNWROUGHT ZINC - ZINC ALLOYS :MOZAK OR ALLOYS OF ZINC AND ALUMINIUM CONTAINING NOT LESS THAN 94% BY WEIGHT OF ZINC
79012090,UNWROUGHT ZINC - ZINC ALLOYS : OTHER
7902,ZINC WASTE AND SCRAP
790200,ZINC WASTE AND SCRAP
79020010,"ZINC WASTE AND SCRAP - ZINC WASTE AND SCRAP : ZINC SCRAP, NAMELY THE FOLLOWING : OLD ZINC DIE CAST SCRAP COVERED BY ISRI CODE WORD `SAVES; NEW ZINC DIE CAST SCRAP COVERED BY ISRI CODE WORD `SCABS; NEW PLATED ZINC DIE CAST SCRAP COVERED BY ISRI CODE WORD `"
79020090,ZINC WASTE AND SCRAP - ZINC WASTE AND SCRAP :OTHER
7903,"ZINC DUST, POWDERS AND FLAKES"
79031000,"ZINC DUST, POWDERS AND FLAKES : ZINC DUST"
79039000,"ZINC DUST, POWDERS AND FLAKES : OTHER"
7904,"ZINC BARS, RODS, PROFILES AND WIRE"
790400,"ZINC BARS, RODS, PROFILES AND WIRE"
79040011,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : BARS AND RODS :HOLLOW BARS"
79040012,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : BARS AND RODS :RODS, INCLUDING WIRE RODS"
79040019,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : BARS AND RODS :OTHER"
79040021,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : PROFILES : HOLLOW"
79040022,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : PROFILES : ANGLES, SHAPES AND SECTIONS"
79040029,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : PROFILES : OTHER"
79040030,"ZINC BARS, RODS, PROFILES AND WIRE - ZINC BARS, RODS, PROFILES AND WIRE : WIRE"
7905,"ZINC PLATES, SHEETS, STRIP AND FOIL"
790500,"ZINC PLATES, SHEETS, STRIP AND FOIL"
79050010,"ZINC PLATES, SHEETS, STRIP AND FOIL - ZINC PLATES, SHEETS, STRIP AND FOIL :CALOTS"
79050020,"ZINC PLATES, SHEETS, STRIP AND FOIL - ZINC PLATES, SHEETS, STRIP AND FOIL :PLATES"
79050030,"ZINC PLATES, SHEETS, STRIP AND FOIL - ZINC PLATES, SHEETS, STRIP AND FOIL :SHEETS, STRIP AND CIRCLES"
79050040,"ZINC PLATES, SHEETS, STRIP AND FOIL - ZINC PLATES, SHEETS, STRIP AND FOIL :FOIL"
7906,OMITTED
79060010,"ZINC TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES)- ZINC TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) :TUBES AND PIPES"
79060020,"ZINC TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES)- ZINC TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) : TUBE OR PIPE FITTINGS"
7907,OTHER ARTICLES OF ZINC
790700,OTHER ARTICLES OF ZINC
79070010,OTHER ARTICLES OF ZINC : SANITARY FIXTURES
79070090,OTHER ARTICLES OF ZINC : OTHER
8001,UNWROUGHT TIN
800110,"TIN, NOT ALLOYED"
80011010,"UNWROUGHT TIN - TIN, NOT ALLOYED : BLOCKS"
80011090,"UNWROUGHT TIN - TIN, NOT ALLOYED : INGOTS, PIGS, SLABS AND OTHER PRIMARY FORMS OF TIN"
80012000,UNWROUGHT TIN TIN ALLOYS
8002,TIN WASTE AND SCRAP
800200,TIN WASTE AND SCRAP
80020010,"TIN WASTE AND SCRAP - TIN WASTE AND SCRAP : TIN SCRAP, NAMELY THE FOLLOWING : BLOCK TIN COVERED BY ISRI CODE WORD `RANCH; HIGH TIN BASE BABBIT COVERED BY ISRI CODE WORD `RAVES; PEWTER COVERED BY ISRI CODE WORD `RANKS"
80020090,TIN WASTE AND SCRAP - TIN WASTE AND SCRAP : OTHER
8003,"TIN BARS, RODS, PROFILES AND WIRE"
800300,"TIN BARS, RODS, PROFILES AND WIRE"
80030010,"TIN BARS, RODS, PROFILES AND WIRE - TIN BARS, RODS, PROFILES AND WIRE : HOLLOW BARS"
80030020,"TIN BARS, RODS, PROFILES AND WIRE - TIN BARS, RODS, PROFILES AND WIRE : BARS, OTHER THAN HOLLOW BARS; RODS"
80030030,"TIN BARS, RODS, PROFILES AND WIRE - TIN BARS, RODS, PROFILES AND WIRE : PROFILES"
80030040,"TIN BARS, RODS, PROFILES AND WIRE - TIN BARS, RODS, PROFILES AND WIRE : WIRE"
8004,OMITTED
80040010,"TIN PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.2 MM - TIN PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.2 MM : ELECTROLYTIC PLATES AND SHEETS"
80040090,"TIN PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.2 MM - TIN PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.2 MM : OTHER"
8005,OMITTED
80050000,OMITTED
8006,OMITTED
80060010,"TIN TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES)- TIN TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) : TUBES AND PIPES"
80060020,"TIN TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES)- TIN TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) : TUBE OR PIPE FITTINGS"
8007,OTHER ARTICLES OF TIN
800700,OTHER ARTICLES OF TIN
80070010,OTHER ARTICLES OF TIN - OTHER ARTICLES OF TIN : BLANKS
80070090,OTHER ARTICLES OF TIN - OTHER ARTICLES OF TIN : OTHER
801,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - COCONUTS:"
8011,COCONUTS
8011100,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED COCONUTS : DESICCATED"
8011210,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED COCONUTS --IN THE INNER SHELL (ENDOCARP): ---FRESH"
8011220,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED COCONUTS --IN THE INNER SHELL ---DRIED"
8011290,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED COCONUTS --IN THE INNER SHELL (ENDOCARP)---OTHER"
8011910,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED OTHER : FRESH"
8011920,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED OTHER : DRIED"
8011990,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELED OTHER : OTHER"
8012,BRAZIL NUTS
8012100,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELEDBRAZIL NUTS : IN SHELL"
8012200,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELEDBRAZIL NUTS : SHELLED"
8013,CASHEW NUTS
8013210,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELEDCASHEW NUTS SHELLED CASHEW KERNEL, BROKEN"
8013220,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELEDCASHEW NUTS SHELLED SHELLED : CASHEW KERNEL, WHOLE"
8013290,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS,FRESH OR DRIED, WHETHER OR NOT SHELLEDOR PEELEDCASHEW NUTS SHELLED OTHER"
802,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - ALMONDS"
8021,ALMONDS
8021100,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEELEDALMONDS : IN SHELL"
8021200,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEELEDALMONDS : SHELLED"
8022,HAZELNUTS OR FIBERTS (CORYLUS SPP.)
8022100,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEE HAZELNUTS OR FILBERTS (CORYLUS SPP.) : IN SHELL"
8022200,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEE HAZELNUTS OR FILBERTS (CORYLUS SPP.) : SHELLED"
8023,WALNUTS
8023100,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEELED WALNUTS : IN SHELL"
8023200,"OTHER NUTS, FRESH OR DRIED, WHETHEROR NOT SHELLED OR PEELED WALNUTS : SHELLED"
8024100,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - CHESTNUTS (CASTANEA SPP.) : -- IN SHELL"
8024200,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - CHESTNUTS (CASTANEA SPP.) : -- SHELLED"
8025100,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - PISTACHIOS -- IN SHELL"
8025200,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - PISTACHIOS --SHELLED"
8026100,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - MACADEMIA NUTS -- IN SHELL"
8026200,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - MACADEMIA NUTS -- SHELLED"
8027000,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - KOLA NUTS (COLA SPP.)"
8028010,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - ARECA NUTS ---WHOLE"
8028020,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - ARECA NUTS ---SPLIT"
8028030,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - ARECA NUTS ---GROUND"
8028090,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - ARECA NUTS ---OTHER"
8029000,"OTHER NUTS, FRESH OR DRIED, WHETHER OR NOT SHELLED OR PEELED - OTHER"
802901,BETEL NUTS
803,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED"
8031010,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED - PLANTAINS --- CURRY PLANTAIN"
8031090,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED - PLANTAINS --- OTHER"
8039010,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED - OTHER --- BANANAS, FRESH"
8039090,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED - OTHER --- OTHER"
804,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS, MANGOES, AND MANGOSTEENS, FRESH OR DRIED"
8041010,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : FRESH (EXCLUDING WET DATES)"
8041020,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : SOFT (KHAYZUR OR WET DATES)"
8041030,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : HARD (CHHOHARA OR KHAREK)"
8041090,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDDATES : OTHER"
8042010,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDFIGS : FRESH"
8042090,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDFIGS : OTHER"
8043000,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIED PINEAPPLES"
8044000,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDAVOCADOS"
8045010,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : GUAVAS, FRESH OR DRIED"
8045020,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGOES, FRESH"
8045030,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGOES, SLICED DRIED"
8045040,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIEDGUAVAS, MANGOES AND MANGOSTEENS : MANGO PULP"
8045090,"DATES, FIGS, PINEAPPLES, AVOCADOS, GUAVAS,MANGOES, AND MANGOSTEENS, FRESH OR DRIED GUAVAS, MANGOES AND MANGOSTEENS : OTHER"
805,"CITRUS FRUIT, FRESH OR DRIED"
8051000,"CITRUS FRUIT, FRESH OR DRIED ORANGES"
8052000,"CITRUS FRUIT, FRESH OR DRIED MANDARINS (INCLUDING TANGERINES AND SATSUMAS); CLEMENTINES, WILKINGS AND SIMILAR CITRUS HYBRIDS"
8054000,"CITRUS FRUIT, FRESH OR DRIED - GRAPE FRUIT, INCLUDING POMELOS"
8055000,"CITRUS FRUIT, FRESH OR DRIED LEMON (CITRUS LIMON, CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA, CITRUS LATIFOLIA)"
8059000,"CITRUS FRUIT, FRESH OR DRIED OTHER"
806,"GRAPES, FRESH OR DRIED"
8061000,"GRAPES, FRESH OR DRIED FRESH"
8062010,"GRAPES, FRESH OR DRIED DRIED : RAISINS"
8062090,"GRAPES, FRESH OR DRIED DRIED : OTHER"
807,"MELONS (INCLUDING WATERMELONS) AND PAPAWS (PAPAYAS), FRESH - MELONS (INCLUDING WATERMELONS) :"
8071,MELONS (INCLUDING WATERMELONS)
8071100,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESH MELONS (INCLUDING WATERMELONS) : WATER MELONS"
8071900,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESH MELONS (INCLUDING WATERMELONS) : OTHER"
8072000,"MELONS (INCLUDING WATERMELONS) ANDPAPAWS (PAPAYAS), FRESHPAPAWS (PAPAYAS)"
808,"APPLES, PEARS AND QUINCES, FRESH"
8081000,"APPLES, PEARS AND QUINCES, FRESHAPPLES"
8083000,"APPLES, PEARS AND QUINCES, FRESH - PEARS"
8084000,"APPLES, PEARS AND QUINCES, FRESH - QUINCES"
809,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH"
8091000,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESH APRICOTS"
8092100,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH - CHERRIES -- SOUR CHERRIES (PRUNUS CERASUS)"
8092900,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS AND SOLES, FRESH - CHERRIES -- OTHER"
8093000,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESH PEACHES, INCLUDING NECTARINE"
8094000,"APRICOTS, CHERRIES, PEACHES (INCLUDINGNECTARINES), PLUMS AND SOLES, FRESHPLUMS AND SLOES"
810,"OTHER FRUIT, FRESH"
8101,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
8101000,"OTHER FRUIT, FRESH STRAWBERRIES"
81011000,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP POWDERS"
81019400,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: UNWROUGHT TUNGSTEN, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING"
81019510,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - BARS AND RODS, OTHER THAN THOSE OBTAINED SIMPLY BY SINTERING, PROFILES, PLATES, SHEETS, STRIP AND FOIL: HOLLOW BARS AND RODS"
81019590,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - BARS AND RODS, OTHER THAN THOSE OBTAINED SIMPLY BY SINTERING, PROFILES, PLATES, SHEETS, STRIP AND FOIL: OTHER"
81019600,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: WIRE"
81019700,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: WASTE AND SCRAP"
810199,OTHER
81019910,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - OTHER: TUNGSTEN FILAMENT"
81019990,"TUNGSTEN (WOLFRAM) AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - OTHER: OTHER"
8102,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
8102000,"OTHER FRUIT, FRESH RASPBERRIES, BLACKBERRIES, MULBERRIES AND LOGANBERRIES"
81021000,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP POWDERS"
81029400,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: UNWROUGHT MOLYBDENUM, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING"
810295,"BARS AND RODS, OTHER THAN THOSE OBTAINED SIMPLY BY SINTERING, PROFILES, PLATES, SHEETS, STRIP AND FOIL"
81029510,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - BARS AND RODS, OTHER THAN THOSE OBTAINED SIMPLY BY SINTERING, PROFILES, PLATES, SHEETS, STRIP AND FOIL: HOLLOW BARS"
81029590,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: - BARS AND RODS, OTHER THAN THOSE OBTAINED SIMPLY BY SINTERING, PROFILES, PLATES, SHEETS, STRIP AND FOIL: OTHER"
81029600,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: WIRE"
81029700,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: WASTE AND SCRAP"
81029900,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER: OTHER"
8103,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
8103000,"OTHER FRUIT, FRESH BLACK, WHITE OR RED CURRANTS AND GOOSEBERRIES"
810320,"UNWROUGHT TANTALUM, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING; POWDERS"
81032010,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT TANTALUM, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING; POWDERS: HOLLOW BARS"
81032090,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT TANTALUM, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING; POWDERS: OTHER"
81033000,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - WASTE AND SCRAP"
81039000,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER"
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT MAGNESIUM"
8104000,"OTHER FRUIT, FRESH CRANBERRIES, BILBERRIES AND OTHER FRUITS OF THE GENUS VACCINIUM"
81041100,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT MAGNESIUM:CONTAINING AT LEAST 99.8% BY WEIGHT OF MAGNESIUM"
81041900,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT MAGNESIUM:OTHER"
810420,WASTE AND SCRAP
81042010,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - WASTE AND SCRAP:MAGNESIUM SCRAP, NAMELY THE FOLLOWING: MAGNESIUM CLIPS COVERED BY ISRI CODE WORD `WAFER; MAGNESIUM SCRAP COVERED BY ISRI CODE WORD `WALNUT; MAGNESIUM ENGRAVER PLATES COVERED BY IS"
81042090,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - WASTE AND SCRAP: OTHER"
810430,"RASPINGS, TURNINGS AND GRANULES, GRADED ACCORDING TO SIZE; POWDERS"
81043010,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - RASPINGS, TURNINGS AND GRANULES, GRADED ACCORDING TO SIZE; POWDERS:RASPINGS, TURNINGS AND GRANULES, GRADED ACCORDING TO SIZE"
81043020,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - RASPINGS, TURNINGS AND GRANULES, GRADED ACCORDING TO SIZE; POWDERS:POWDERS"
810490,OTHER
81049010,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER:OTHER MAGNESIUM AND MAGNESIUM BASE ALLOYS, WROUGHT"
81049020,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER:FLAKES"
81049030,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER:WIRE"
81049090,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - OTHER:OTHER"
8105,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
8105000,"OTHER FRUIT, FRESH KIWI FRUIT"
810520,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; POWDERS
81052010,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; POWDERS: COBALT MATTES AND OTHER INTERMEDIAT"
81052020,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; POWDERS:COBALT UNWROUGHT"
81052030,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; POWDERS:POWDERS"
81053000,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP WASTE AND SCRAP"
